mp-id;formula;structure_type;cations;valences;CNs;Bond valence sum
mp-637431;Eu2Ru2O7;mp-9765;['Eu', 'Eu', 'Eu', 'Eu', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6'];[2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 1.0, 2.166666666666667, 2.166666666666667, 1.0, 2.166666666666667, 2.166666666666667, 2.166666666666667]
mp-560329;Ce2Zr2O7;mp-9765;['Ce', 'Ce', 'Ce', 'Ce', 'Zr', 'Zr', 'Zr', 'Zr'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-554638;Ca2Ru2O7;mp-9765;['Ca', 'Ca', 'Ca', 'Ca', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '8', '8', '6', '6', '6', '6'];[2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 2.166666666666667, 1.0, 2.166666666666667, 2.166666666666667, 2.166666666666667, 1.0, 2.166666666666667, 2.166666666666667]
mp-17064;Gd2Sn2O7;mp-9765;['Sn', 'Sn', 'Sn', 'Sn', 'Gd', 'Gd', 'Gd', 'Gd'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-2883;Sm2Sn2O7;mp-9765;['Sn', 'Sn', 'Sn', 'Sn', 'Sm', 'Sm', 'Sm', 'Sm'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-19679;Y2Mo2O7;mp-9765;['Y', 'Y', 'Y', 'Y', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-5889;Er2Ti2O7;mp-9765;['Ti', 'Ti', 'Ti', 'Ti', 'Er', 'Er', 'Er', 'Er'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-23341;Bi2Pt2O7;mp-9765;['Pt', 'Pt', 'Pt', 'Pt', 'Bi', 'Bi', 'Bi', 'Bi'];[2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '8', '8', '8', '8'];[2.5, 2.5, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665, 1.9166666666666665]
mp-756670;Eu2Pb2O7;mp-9765;['Eu', 'Eu', 'Eu', 'Eu', 'Pb', 'Pb', 'Pb', 'Pb'];[3, 3, 3, 3, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6'];[2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333]
mp-4974;La2Zr2O7;mp-9765;['Zr', 'Zr', 'Zr', 'Zr', 'La', 'La', 'La', 'La'];[4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8'];[1.5, 1.5, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333, 2.083333333333333]
