mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-557656;RbNaSi2O5;mp-558129;['Rb', 'Rb', 'Rb', 'Rb', 'Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['12', '12', '12', '12', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 152, 'corner': 24, 'edge': 12, 'face': 0}}, 'Si': {4: {'no': 340, 'corner': 40, 'edge': 4, 'face': 0}}}
mp-560618;FeSiP3O11;mp-560618;['Fe', 'Fe', 'Fe', 'Fe', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Si', 'Si', 'Si', 'Si'];[3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 192, 'corner': 24, 'edge': 0, 'face': 0}}, 'Si': {4: {'no': 188, 'corner': 16, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 552, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-585483;SiMoP3O11;mp-560618;['Si', 'Si', 'Si', 'Si', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[4, 4, 4, 4, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Si': {4: {'no': 160, 'corner': 16, 'edge': 0, 'face': 0}}, 'Mo': {3: {'no': 176, 'corner': 24, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 504, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-4117;Li2Si2O5;mp-4117;['Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 316, 'corner': 36, 'edge': 4, 'face': 0}}, 'Si': {4: {'no': 324, 'corner': 32, 'edge': 0, 'face': 0}}}
mp-7998;Li2Ge2O5;mp-4117;['Li', 'Li', 'Li', 'Li', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 256, 'corner': 36, 'edge': 4, 'face': 0}}, 'Ge': {4: {'no': 268, 'corner': 32, 'edge': 0, 'face': 0}}}
mp-9640;SrCu(SeO3)2;mp-9640;['Cu', 'Cu', 'Se', 'Se', 'Se', 'Se', 'Sr', 'Sr'];[2, 2, 4, 4, 4, 4, 2, 2];['4', '4', '3', '3', '3', '3', '6', '6'];{'Cu': {2: {'no': 84, 'corner': 12, 'edge': 0, 'face': 0}}, 'Se': {4: {'no': 180, 'corner': 20, 'edge': 0, 'face': 0}}, 'Sr': {2: {'no': 80, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-9639;BaCu(SeO3)2;mp-9640;['Cu', 'Cu', 'Se', 'Se', 'Se', 'Se', 'Ba', 'Ba'];[2, 2, 4, 4, 4, 4, 2, 2];['4', '4', '3', '3', '3', '3', '6', '6'];{'Cu': {2: {'no': 80, 'corner': 12, 'edge': 0, 'face': 0}}, 'Se': {4: {'no': 160, 'corner': 20, 'edge': 0, 'face': 0}}, 'Ba': {2: {'no': 64, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-19132;HgWO4;mp-19132;['W', 'W', 'Hg', 'Hg'];[6, 6, 2, 2];['6', '6', '4', '4'];{'W': {6: {'no': 80, 'corner': 12, 'edge': 4, 'face': 0}}, 'Hg': {2: {'no': 80, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-19363;HgMoO4;mp-19132;['Mo', 'Mo', 'Hg', 'Hg'];[6, 6, 2, 2];['6', '6', '2', '2'];{'Mo': {6: {'no': 84, 'corner': 8, 'edge': 4, 'face': 0}}, 'Hg': {2: {'no': 84, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-565549;Fe2Cu3(SeO3)6;mp-565549;['Fe', 'Fe', 'Fe', 'Fe', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '5', '5', '5', '4', '5', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Fe': {3: {'no': 192, 'corner': 24, 'edge': 4, 'face': 0}}, 'Cu': {2: {'no': 300, 'corner': 36, 'edge': 8, 'face': 0}}, 'Se': {4: {'no': 612, 'corner': 44, 'edge': 4, 'face': 0}}}
mp-566942;Zn3Fe2(SeO3)6;mp-565549;['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Fe', 'Fe', 'Fe', 'Fe', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['5', '5', '6', '5', '6', '5', '6', '6', '6', '6', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Zn': {2: {'no': 280, 'corner': 32, 'edge': 16, 'face': 0}}, 'Fe': {3: {'no': 184, 'corner': 24, 'edge': 4, 'face': 0}}, 'Se': {4: {'no': 596, 'corner': 48, 'edge': 4, 'face': 0}}}
mp-566375;NaFe4(MoO4)5;mp-566375;['Na', 'Na', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6, 5, 5, 5, 6, 5, 6, 5, 6];['4', '4', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 78, 'corner': 12, 'edge': 2, 'face': 0}}, 'Fe': {3: {'no': 308, 'corner': 52, 'edge': 12, 'face': 0}}, 'Mo': {6: {'no': 164, 'corner': 20, 'edge': 0, 'face': 0}, 5: {'no': 238, 'corner': 36, 'edge': 0, 'face': 0}}}
mp-561496;NaMg3Al(MoO4)5;mp-566375;['Na', 'Na', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Al', 'Al', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 80, 'corner': 16, 'edge': 4, 'face': 0}}, 'Mg': {2: {'no': 258, 'corner': 44, 'edge': 8, 'face': 0}}, 'Al': {3: {'no': 90, 'corner': 12, 'edge': 4, 'face': 0}}, 'Mo': {6: {'no': 450, 'corner': 56, 'edge': 2, 'face': 0}}}
mp-19949;Sc2Cu2Ge4O13;mp-19949;['Sc', 'Sc', 'Sc', 'Sc', 'Cu', 'Cu', 'Cu', 'Cu', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 3, 3, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '4', '4', '5', '5', '4', '4', '4', '4', '4', '4'];{'Sc': {3: {'no': 228, 'corner': 20, 'edge': 16, 'face': 0}}, 'Cu': {2: {'no': 224, 'corner': 16, 'edge': 8, 'face': 0}}, 'Ge': {4: {'no': 456, 'corner': 52, 'edge': 4, 'face': 0}}}
mp-647427;Fe2Cu2Ge4O13;mp-19949;['Fe', 'Fe', 'Fe', 'Fe', 'Cu', 'Cu', 'Cu', 'Cu', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 3, 3, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '4', '4', '4', '4', '5', '5', '4', '4', '4', '4', '4', '4'];{'Fe': {3: {'no': 236, 'corner': 20, 'edge': 16, 'face': 0}}, 'Cu': {2: {'no': 240, 'corner': 16, 'edge': 8, 'face': 0}}, 'Ge': {4: {'no': 480, 'corner': 52, 'edge': 4, 'face': 0}}}
mp-556369;CdHg2SeO6;mp-556369;['Cd', 'Cd', 'Hg', 'Hg', 'Hg', 'Hg', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '2', '2', '2', '2', '4', '4'];{'Cd': {2: {'no': 86, 'corner': 18, 'edge': 2, 'face': 0}}, 'Hg': {2: {'no': 186, 'corner': 20, 'edge': 0, 'face': 0}}, 'Se': {6: {'no': 96, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-560904;CdHg2SO6;mp-556369;['Cd', 'Cd', 'Hg', 'Hg', 'Hg', 'Hg', 'S', 'S'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '2', '2', '2', '2', '4', '4'];{'Cd': {2: {'no': 92, 'corner': 18, 'edge': 2, 'face': 0}}, 'Hg': {2: {'no': 208, 'corner': 20, 'edge': 0, 'face': 0}}, 'S': {6: {'no': 106, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-19227;YMnO3;mp-19227;['Mn', 'Mn', 'Y', 'Y'];[3, 3, 3, 3];['5', '5', '8', '8'];{'Mn': {3: {'no': 108, 'corner': 12, 'edge': 12, 'face': 0}}, 'Y': {3: {'no': 84, 'corner': 4, 'edge': 24, 'face': 0}}}
mp-8098;InGaO3;mp-19227;['Ga', 'Ga', 'In', 'In'];[3, 3, 3, 3];['5', '5', '8', '8'];{'Ga': {3: {'no': 132, 'corner': 12, 'edge': 12, 'face': 0}}, 'In': {3: {'no': 108, 'corner': 4, 'edge': 24, 'face': 0}}}
mp-11706;Ho2HgO4;mp-11706;['Ho', 'Ho', 'Ho', 'Ho', 'Hg', 'Hg'];[3, 3, 3, 3, 2, 2];['7', '7', '7', '7', '2', '2'];{'Ho': {3: {'no': 186, 'corner': 16, 'edge': 34, 'face': 0}}, 'Hg': {2: {'no': 106, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-11691;Nd2HgO4;mp-11706;['Nd', 'Nd', 'Nd', 'Nd', 'Hg', 'Hg'];[3, 3, 3, 3, 2, 2];['7', '7', '7', '7', '2', '2'];{'Nd': {3: {'no': 180, 'corner': 16, 'edge': 34, 'face': 0}}, 'Hg': {2: {'no': 98, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-14069;CsAlO2;mp-14069;['Al', 'Al', 'Cs', 'Cs'];[3, 3, 1, 1];['4', '4', '12', '12'];{'Al': {3: {'no': 48, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-14070;RbAlO2;mp-14069;['Al', 'Al', 'Rb', 'Rb'];[3, 3, 1, 1];['4', '4', '12', '12'];{'Al': {3: {'no': 48, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-28144;SiBi2O5;mp-28144;['Si', 'Si', 'Bi', 'Bi', 'Bi', 'Bi'];[4, 4, 3, 3, 3, 3];['4', '4', '10', '10', '10', '10'];{'Si': {4: {'no': 24, 'corner': 4, 'edge': 0, 'face': 0}}}
mp-23446;GeBi2O5;mp-28144;['Ge', 'Ge', 'Bi', 'Bi', 'Bi', 'Bi'];[4, 4, 3, 3, 3, 3];['4', '4', '10', '10', '10', '10'];{'Ge': {4: {'no': 20, 'corner': 4, 'edge': 0, 'face': 0}}}
mp-549697;RbGeIO6;mp-549697;['Rb', 'I', 'Ge'];[1, 7, 4];['6', '6', '6'];{'Rb': {1: {'no': 20, 'corner': 12, 'edge': 0, 'face': 0}}, 'I': {7: {'no': 29, 'corner': 6, 'edge': 3, 'face': 0}}, 'Ge': {4: {'no': 29, 'corner': 6, 'edge': 3, 'face': 0}}}
mp-557733;KNiIO6;mp-549697;['K', 'Ni', 'I'];[1, 4, 7];['6', '6', '6'];{'K': {1: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}, 'Ni': {4: {'no': 41, 'corner': 6, 'edge': 3, 'face': 0}}, 'I': {7: {'no': 41, 'corner': 6, 'edge': 3, 'face': 0}}}
mp-555489;LiY6B3O14;mp-555489;['Li', 'Li', 'Li', 'Li', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '8', '8', '7', '7', '7', '8', '7', '8', '8', '7', '8', '7', '7', '7', '8', '8', '8', '7', '8', '8', '7', '7', '8', '7', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Li': {1: {'no': 252, 'corner': 32, 'edge': 12, 'face': 0}}, 'Y': {3: {'no': 1356, 'corner': 100, 'edge': 232, 'face': 0}}, 'B': {3: {'no': 736, 'corner': 76, 'edge': 20, 'face': 0}}}
mp-581285;LiGd6B3O14;mp-555489;['Li', 'Li', 'Li', 'Li', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'Gd', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '7', '8', '7', '7', '7', '7', '7', '8', '8', '7', '7', '8', '8', '7', '8', '7', '8', '8', '8', '8', '7', '8', '8', '7', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Li': {1: {'no': 240, 'corner': 32, 'edge': 12, 'face': 0}}, 'Gd': {3: {'no': 1324, 'corner': 100, 'edge': 232, 'face': 0}}, 'B': {3: {'no': 700, 'corner': 76, 'edge': 20, 'face': 0}}}
mp-25177;Bi2WO6;mp-25177;['W', 'W', 'Bi', 'Bi', 'Bi', 'Bi'];[6, 6, 3, 3, 3, 3];['6', '6', '10', '10', '10', '10'];{'W': {6: {'no': 16, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-27251;Bi2TeO6;mp-25177;['Te', 'Te', 'Bi', 'Bi', 'Bi', 'Bi'];[6, 6, 3, 3, 3, 3];['6', '6', '10', '10', '10', '10'];{'Te': {6: {'no': 16, 'corner': 8, 'edge': 0, 'face': 0}}}
mp-542115;Hg3Se3O10;mp-542115;['Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 6, 6];['9', '9', '8', '8', '4', '4', '3', '3', '3', '3', '4', '4'];{'Hg': {2: {'no': 146, 'corner': 24, 'edge': 6, 'face': 0}}, 'Se': {4: {'no': 154, 'corner': 10, 'edge': 2, 'face': 0}, 6: {'no': 76, 'corner': 10, 'edge': 0, 'face': 0}}}
mp-542117;Cd3Se3O10;mp-542115;['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 6, 6];['8', '8', '8', '8', '5', '5', '3', '3', '3', '3', '4', '4'];{'Cd': {2: {'no': 252, 'corner': 34, 'edge': 32, 'face': 0}}, 'Se': {4: {'no': 188, 'corner': 14, 'edge': 8, 'face': 0}, 6: {'no': 100, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-557282;Rb2Ce(NO3)6;mp-557282;['Rb', 'Rb', 'Rb', 'Rb', 'Ce', 'Ce', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '12', '12', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'N': {5: {'no': 360, 'corner': 0, 'edge': 0, 'face': 0}}}
mp-561127;K2Ce(NO3)6;mp-557282;['K', 'K', 'K', 'K', 'Ce', 'Ce', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '12', '12', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'N': {5: {'no': 432, 'corner': 0, 'edge': 0, 'face': 0}}}
mp-565341;SrMn(SeO3)2;mp-565341;['Sr', 'Sr', 'Sr', 'Sr', 'Mn', 'Mn', 'Mn', 'Mn', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['9', '9', '9', '9', '5', '5', '5', '5', '3', '3', '3', '3', '3', '3', '3', '3'];{'Mn': {2: {'no': 140, 'corner': 12, 'edge': 4, 'face': 0}}, 'Se': {4: {'no': 272, 'corner': 12, 'edge': 4, 'face': 0}}}
mp-555691;SrZn(SeO3)2;mp-565341;['Sr', 'Sr', 'Sr', 'Sr', 'Zn', 'Zn', 'Zn', 'Zn', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['9', '9', '9', '9', '4', '4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3'];{'Zn': {2: {'no': 144, 'corner': 16, 'edge': 0, 'face': 0}}, 'Se': {4: {'no': 276, 'corner': 16, 'edge': 0, 'face': 0}}}
mp-3273;Si5P6O25;mp-3273;['Si', 'Si', 'Si', 'Si', 'Si', 'P', 'P', 'P', 'P', 'P', 'P'];[4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5];['6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Si': {4: {'no': 242, 'corner': 26, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 294, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-18049;Ge5P6O25;mp-3273;['P', 'P', 'P', 'P', 'P', 'P', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6'];{'P': {5: {'no': 246, 'corner': 24, 'edge': 0, 'face': 0}}, 'Ge': {4: {'no': 200, 'corner': 26, 'edge': 0, 'face': 0}}}
mp-554164;KLiZnP2O7;mp-554164;['K', 'K', 'K', 'K', 'Li', 'Li', 'Li', 'Li', 'Zn', 'Zn', 'Zn', 'Zn', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['11', '11', '11', '11', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 184, 'corner': 24, 'edge': 0, 'face': 0}}, 'Zn': {2: {'no': 184, 'corner': 24, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 392, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-6383;BaBe2Si2O7;mp-554164;['Ba', 'Ba', 'Ba', 'Ba', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['12', '12', '12', '12', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Be': {2: {'no': 488, 'corner': 48, 'edge': 0, 'face': 0}}, 'Si': {4: {'no': 472, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-566372;K2UCr(IO6)2;mp-566372;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'U', 'U', 'U', 'U', 'Cr', 'Cr', 'Cr', 'Cr', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5];['7', '7', '3', '7', '3', '3', '7', '3', '7', '7', '7', '7', '4', '4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3'];{'K': {1: {'no': 248, 'corner': 36, 'edge': 16, 'face': 0}}, 'U': {6: {'no': 128, 'corner': 24, 'edge': 4, 'face': 0}}, 'Cr': {6: {'no': 156, 'corner': 16, 'edge': 0, 'face': 0}}, 'I': {5: {'no': 272, 'corner': 28, 'edge': 4, 'face': 0}}}
mp-567163;K2UMo(IO6)2;mp-566372;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'U', 'U', 'U', 'U', 'Mo', 'Mo', 'Mo', 'Mo', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5];['3', '10', '3', '3', '10', '10', '10', '3', '7', '7', '7', '7', '4', '4', '4', '4', '3', '8', '8', '8', '8', '3', '3', '3'];{'K': {1: {'no': 100, 'corner': 20, 'edge': 0, 'face': 0}}, 'U': {6: {'no': 108, 'corner': 16, 'edge': 8, 'face': 0}}, 'Mo': {6: {'no': 100, 'corner': 16, 'edge': 8, 'face': 0}}, 'I': {5: {'no': 212, 'corner': 20, 'edge': 20, 'face': 0}}}
mp-25625;VSO5;mp-25625;['S', 'S', 'S', 'S', 'V', 'V', 'V', 'V'];[6, 6, 6, 6, 4, 4, 4, 4];['4', '4', '4', '4', '6', '6', '6', '6'];{'S': {6: {'no': 200, 'corner': 16, 'edge': 0, 'face': 0}}, 'V': {4: {'no': 192, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-32486;VPO5;mp-25625;['P', 'P', 'P', 'P', 'V', 'V', 'V', 'V'];[5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '6', '6', '6', '6'];{'P': {5: {'no': 192, 'corner': 16, 'edge': 0, 'face': 0}}, 'V': {5: {'no': 176, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-555150;KTa(BO3)2;mp-555150;['K', 'K', 'Ta', 'Ta', 'B', 'B', 'B', 'B'];[1, 1, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '3', '3', '3', '3'];{'K': {1: {'no': 100, 'corner': 24, 'edge': 2, 'face': 0}}, 'Ta': {5: {'no': 104, 'corner': 16, 'edge': 2, 'face': 0}}, 'B': {3: {'no': 224, 'corner': 28, 'edge': 0, 'face': 0}}}
mp-9309;CsTa(BO3)2;mp-555150;['B', 'B', 'B', 'B', 'Cs', 'Cs', 'Ta', 'Ta'];[3, 3, 3, 3, 1, 1, 5, 5];['3', '3', '3', '3', '10', '10', '6', '6'];{'B': {3: {'no': 156, 'corner': 12, 'edge': 0, 'face': 0}}, 'Ta': {5: {'no': 72, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-505342;MnCu(Te2O5)2;mp-505342;['Mn', 'Mn', 'Mn', 'Mn', 'Cu', 'Cu', 'Cu', 'Cu', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mn': {2: {'no': 152, 'corner': 16, 'edge': 24, 'face': 0}}, 'Cu': {2: {'no': 168, 'corner': 32, 'edge': 8, 'face': 0}}, 'Te': {4: {'no': 688, 'corner': 64, 'edge': 32, 'face': 0}}}
mp-19503;MnTe2O5;mp-505342;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mn': {2: {'no': 304, 'corner': 48, 'edge': 32, 'face': 0}}, 'Te': {4: {'no': 672, 'corner': 64, 'edge': 32, 'face': 0}}}
mp-636571;Co3(AsO4)2;mp-636571;['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Co': {2: {'no': 680, 'corner': 88, 'edge': 40, 'face': 0}}, 'As': {5: {'no': 464, 'corner': 56, 'edge': 8, 'face': 0}}}
mp-19519;Ni3(AsO4)2;mp-636571;['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ni': {2: {'no': 712, 'corner': 88, 'edge': 40, 'face': 0}}, 'As': {5: {'no': 492, 'corner': 56, 'edge': 8, 'face': 0}}}
