mp-id;formula;structure_type;cations;valences;CNs
mp-8615;NbBO4;mp-18960;['B', 'B', 'Nb', 'Nb'];[3, 3, 5, 5];['4', '4', '8', '8']
mp-25140;GdVO4;mp-18960;['V', 'V', 'Gd', 'Gd'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-12387;YbAsO4;mp-18960;['As', 'As', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4200;ScPO4;mp-18960;['P', 'P', 'Sc', 'Sc'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18799;YbVO4;mp-18960;['V', 'V', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19162;LaVO4;mp-18960;['V', 'V', 'La', 'La'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4340;TbPO4;mp-18960;['P', 'P', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5884;TmPO4;mp-18960;['P', 'P', 'Tm', 'Tm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4609;HfSiO4;mp-18960;['Si', 'Si', 'Hf', 'Hf'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-19169;PrVO4;mp-18960;['V', 'V', 'Pr', 'Pr'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19272;TbCrO4;mp-18960;['Cr', 'Cr', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18956;SmCrO4;mp-18960;['Cr', 'Cr', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-24916;GdCrO4;mp-18960;['Cr', 'Cr', 'Gd', 'Gd'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-12929;SmAsO4;mp-18960;['As', 'As', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19068;TmVO4;mp-18960;['V', 'V', 'Tm', 'Tm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-631040;EuCrO4;mp-18960;['Cr', 'Cr', 'Eu', 'Eu'];[6, 6, 2, 2];['4', '4', '8', '8']
mp-5132;YPO4;mp-18960;['P', 'P', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19360;LuCrO4;mp-18960;['Cr', 'Cr', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-546125;ScAsO4;mp-18960;['Sc', 'As', 'As', 'Sc'];[3, 5, 5, 3];['8', '4', '4', '8']
mp-5632;DyAsO4;mp-18960;['As', 'As', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18784;DyVO4;mp-18960;['V', 'V', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19215;CaCrO4;mp-18960;['Ca', 'Ca', 'Cr', 'Cr'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-19126;NdCrO4;mp-18960;['Cr', 'Cr', 'Nd', 'Nd'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19133;YVO4;mp-18960;['V', 'V', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19023;YbCrO4;mp-18960;['Cr', 'Cr', 'Yb', 'Yb'];[6, 6, 2, 2];['4', '4', '8', '8']
mp-19323;SmVO4;mp-18960;['V', 'V', 'Sm', 'Sm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4790;ThGeO4;mp-18960;['Ge', 'Ge', 'Th', 'Th'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-4104;HoPO4;mp-18960;['P', 'P', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-2940;LuPO4;mp-18960;['P', 'P', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-8058;YAsO4;mp-18960;['As', 'As', 'Y', 'Y'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5767;DyPO4;mp-18960;['P', 'P', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-613172;VBiO4;mp-18960;['Bi', 'V', 'V', 'Bi'];[3, 5, 5, 3];['8', '4', '4', '8']
mp-19121;TbVO4;mp-18960;['V', 'V', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-4179;YbPO4;mp-18960;['P', 'P', 'Yb', 'Yb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-5836;ThSiO4;mp-18960;['Si', 'Si', 'Th', 'Th'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-7644;LuAsO4;mp-18960;['As', 'As', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-505290;EuVO4;mp-18960;['V', 'V', 'Eu', 'Eu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19076;HoCrO4;mp-18960;['Cr', 'Cr', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-24908;TmCrO4;mp-18960;['Cr', 'Cr', 'Tm', 'Tm'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18993;LuVO4;mp-18960;['V', 'V', 'Lu', 'Lu'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-3248;TbAsO4;mp-18960;['As', 'As', 'Tb', 'Tb'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-19247;ScVO4;mp-18960;['Sc', 'Sc', 'V', 'V'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-4820;ZrSiO4;mp-18960;['Si', 'Si', 'Zr', 'Zr'];[4, 4, 4, 4];['4', '4', '8', '8']
mp-18754;DyCrO4;mp-18960;['Cr', 'Cr', 'Dy', 'Dy'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18734;HoVO4;mp-18960;['V', 'V', 'Ho', 'Ho'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-556639;DyNbO4;mp-556639;['Dy', 'Dy', 'Nb', 'Nb'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-5370;ErNbO4;mp-556639;['Nb', 'Nb', 'Er', 'Er'];[5, 5, 3, 3];['4', '4', '8', '8']
mp-18834;SrMoO4;mp-556639;['Sr', 'Sr', 'Mo', 'Mo'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-555296;YbTaO4;mp-556639;['Yb', 'Yb', 'Ta', 'Ta'];[3, 3, 5, 5];['8', '8', '4', '4']
mp-19039;CdMoO4;mp-556639;['Mo', 'Mo', 'Cd', 'Cd'];[6, 6, 2, 2];['4', '4', '8', '8']
mp-19048;BaWO4;mp-556639;['Ba', 'Ba', 'W', 'W'];[2, 2, 6, 6];['8', '8', '4', '4']
mp-3901;NdNbO4;mp-556639;['Nb', 'Nb', 'Nd', 'Nd'];[5, 5, 3, 3];['4', '4', '8', '8']
