mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-19144;Rb2W2O7;mp-19037;['Rb', 'Rb', 'Rb', 'Rb', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 6, 6, 6, 6];['10', '10', '10', '10', '6', '6', '6', '6'];{'Rb': {1: {'no': 128, 'corner': 40, 'edge': 8, 'face': 28}}, 'W': {6: {'no': 156, 'corner': 28, 'edge': 4, 'face': 16}}}
mp-3080;Ca5(Ga3O7)2;mp-3080;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '7', '7', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ca': {2: {'no': 494, 'corner': 90, 'edge': 42, 'face': 8}}, 'Ga': {3: {'no': 650, 'corner': 106, 'edge': 18, 'face': 0}}}
mp-17694;Ca5Al6O14;mp-3080;['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '9', '9', '6', '6', '6', '6', '7', '7', '7', '7'];{'Al': {3: {'no': 746, 'corner': 102, 'edge': 26, 'face': 0}}, 'Ca': {2: {'no': 562, 'corner': 90, 'edge': 58, 'face': 8}}}
mp-25750;Ca2Fe2O5;mp-25750;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['10', '10', '10', '10', '10', '10', '10', '10', '6', '6', '6', '6', '4', '4', '4', '4'];{'Ca': {2: {'no': 336, 'corner': 88, 'edge': 24, 'face': 80}}, 'Fe': {3: {'no': 424, 'corner': 48, 'edge': 16, 'face': 40}}}
mp-578993;Ca2MnFeO5;mp-25750;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'Mn', 'Mn', 'Fe', 'Fe', 'Fe', 'Fe'];[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '9', '9', '9', '9', '6', '6', '6', '6', '4', '4', '4', '4'];{'Ca': {2: {'no': 344, 'corner': 88, 'edge': 16, 'face': 72}}, 'Mn': {3: {'no': 200, 'corner': 24, 'edge': 0, 'face': 32}}, 'Fe': {3: {'no': 216, 'corner': 32, 'edge': 16, 'face': 0}}}
mp-32041;NaMoPO6;mp-32041;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6];['9', '9', '9', '9', '9', '9', '9', '9', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'Na': {1: {'no': 304, 'corner': 60, 'edge': 32, 'face': 16}}, 'P': {5: {'no': 384, 'corner': 52, 'edge': 12, 'face': 0}}, 'Mo': {6: {'no': 372, 'corner': 56, 'edge': 12, 'face': 8}}}
mp-32534;NaPWO6;mp-32041;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6];['9', '9', '9', '9', '7', '7', '7', '7', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'Na': {1: {'no': 340, 'corner': 52, 'edge': 24, 'face': 16}}, 'P': {5: {'no': 388, 'corner': 52, 'edge': 8, 'face': 0}}, 'W': {6: {'no': 380, 'corner': 56, 'edge': 8, 'face': 8}}}
mp-555104;Na2Er2B2O7;mp-555104;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'Er', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'];[1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '7', '3', '3', '7', '3', '7', '3', '8', '8', '9', '9', '8', '8', '9', '9', '3', '3', '3', '3', '3', '3', '3', '3'];{'Na': {1: {'no': 520, 'corner': 96, 'edge': 4, 'face': 16}}, 'Er': {3: {'no': 508, 'corner': 76, 'edge': 40, 'face': 32}}, 'B': {3: {'no': 564, 'corner': 52, 'edge': 20, 'face': 0}}}
mp-6331;Na2Y2B2O7;mp-555104;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '7', '7', '7', '7', '8', '8', '8', '8', '9', '9', '9', '9'];{'B': {3: {'no': 544, 'corner': 52, 'edge': 20, 'face': 0}}, 'Na': {1: {'no': 484, 'corner': 96, 'edge': 4, 'face': 16}}, 'Y': {3: {'no': 500, 'corner': 76, 'edge': 40, 'face': 32}}}
mp-4243;CaIrO3;mp-4243;['Ca', 'Ca', 'Ir', 'Ir'];[2, 2, 4, 4];['9', '9', '6', '6'];{'Ca': {2: {'no': 104, 'corner': 16, 'edge': 16, 'face': 8}}, 'Ir': {4: {'no': 128, 'corner': 12, 'edge': 12, 'face': 4}}}
mp-4784;CaPtO3;mp-4243;['Ca', 'Ca', 'Pt', 'Pt'];[2, 2, 4, 4];['9', '9', '6', '6'];{'Ca': {2: {'no': 104, 'corner': 16, 'edge': 16, 'face': 8}}, 'Pt': {4: {'no': 128, 'corner': 12, 'edge': 12, 'face': 4}}}
mp-566460;RbV2CrO7;mp-566460;['Rb', 'Rb', 'V', 'V', 'V', 'V', 'Cr', 'Cr'];[1, 1, 5, 5, 5, 5, 3, 3];['12', '12', '6', '6', '6', '6', '6', '6'];{'Rb': {1: {'no': 80, 'corner': 16, 'edge': 16, 'face': 8}}, 'V': {5: {'no': 168, 'corner': 28, 'edge': 16, 'face': 8}}, 'Cr': {3: {'no': 84, 'corner': 16, 'edge': 12, 'face': 0}}}
mp-567086;KV2CrO7;mp-566460;['K', 'K', 'V', 'V', 'V', 'V', 'Cr', 'Cr'];[1, 1, 5, 5, 5, 5, 3, 3];['12', '12', '6', '6', '6', '6', '6', '6'];{'K': {1: {'no': 80, 'corner': 16, 'edge': 16, 'face': 8}}, 'V': {5: {'no': 184, 'corner': 28, 'edge': 16, 'face': 8}}, 'Cr': {3: {'no': 92, 'corner': 16, 'edge': 12, 'face': 0}}}
mp-28962;Ti4Bi2O11;mp-28962;['Ti', 'Ti', 'Ti', 'Ti', 'Bi', 'Bi'];[4, 4, 4, 4, 3, 3];['6', '6', '6', '6', '12', '12'];{'Ti': {4: {'no': 208, 'corner': 18, 'edge': 20, 'face': 8}}, 'Bi': {3: {'no': 86, 'corner': 8, 'edge': 18, 'face': 12}}}
mp-559154;Ti4Bi2O11;mp-28962;['Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Ti', 'Bi', 'Bi', 'Bi', 'Bi'];[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '6', '6', '6', '6', '7', '7', '7', '7'];{'Ti': {4: {'no': 424, 'corner': 56, 'edge': 28, 'face': 0}}, 'Bi': {3: {'no': 200, 'corner': 28, 'edge': 16, 'face': 8}}}
mp-19658;Rb2Cr2O7;mp-19658;['Cr', 'Cr', 'Cr', 'Cr', 'Rb', 'Rb', 'Rb', 'Rb'];[6, 6, 6, 6, 1, 1, 1, 1];['4', '4', '4', '4', '8', '8', '8', '8'];{'Cr': {6: {'no': 132, 'corner': 28, 'edge': 4, 'face': 0}}, 'Rb': {1: {'no': 120, 'corner': 32, 'edge': 20, 'face': 4}}}
mp-562102;K2S2O7;mp-19658;['K', 'K', 'K', 'K', 'S', 'S', 'S', 'S'];[1, 1, 1, 1, 6, 6, 6, 6];['8', '8', '8', '8', '4', '4', '4', '4'];{'K': {1: {'no': 148, 'corner': 32, 'edge': 20, 'face': 4}}, 'S': {6: {'no': 176, 'corner': 28, 'edge': 4, 'face': 0}}}
mp-21892;Al2PbO4;mp-21892;['Al', 'Al', 'Al', 'Al', 'Pb', 'Pb'];[3, 3, 3, 3, 2, 2];['4', '4', '4', '4', '9', '9'];{'Al': {3: {'no': 200, 'corner': 28, 'edge': 12, 'face': 0}}, 'Pb': {2: {'no': 80, 'corner': 24, 'edge': 12, 'face': 4}}}
mp-20496;Ga2PbO4;mp-21892;['Ga', 'Ga', 'Ga', 'Ga', 'Pb', 'Pb'];[3, 3, 3, 3, 2, 2];['4', '4', '4', '4', '11', '11'];{'Ga': {3: {'no': 184, 'corner': 24, 'edge': 12, 'face': 4}}, 'Pb': {2: {'no': 64, 'corner': 24, 'edge': 12, 'face': 12}}}
mp-18460;K2Si6GeO15;mp-18460;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'K', 'K', 'K', 'K', 'Ge', 'Ge'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '11', '11', '12', '12', '6', '6'];{'Si': {4: {'no': 610, 'corner': 70, 'edge': 20, 'face': 4}}, 'K': {1: {'no': 170, 'corner': 32, 'edge': 28, 'face': 12}}, 'Ge': {4: {'no': 96, 'corner': 18, 'edge': 0, 'face': 4}}}
mp-17617;K2Ti(Si2O5)3;mp-18460;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'K', 'K', 'K', 'K', 'Ti', 'Ti'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8', '6', '6'];{'Si': {4: {'no': 588, 'corner': 80, 'edge': 8, 'face': 0}}, 'K': {1: {'no': 172, 'corner': 36, 'edge': 16, 'face': 4}}, 'Ti': {4: {'no': 96, 'corner': 16, 'edge': 0, 'face': 4}}}
mp-542185;NaCu4(AsO4)3;mp-542185;['As', 'As', 'As', 'As', 'As', 'As', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Na', 'Na'];[5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '12', '12'];{'As': {5: {'no': 332, 'corner': 32, 'edge': 12, 'face': 0}}, 'Cu': {2: {'no': 468, 'corner': 40, 'edge': 16, 'face': 0}}, 'Na': {1: {'no': 92, 'corner': 8, 'edge': 20, 'face': 4}}}
mp-21578;KCu4(AsO4)3;mp-542185;['K', 'K', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'As', 'As', 'As', 'As', 'As', 'As'];[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5];['12', '12', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 92, 'corner': 8, 'edge': 20, 'face': 4}}, 'Cu': {2: {'no': 456, 'corner': 40, 'edge': 16, 'face': 0}}, 'As': {5: {'no': 328, 'corner': 32, 'edge': 12, 'face': 0}}}
mp-554964;Pr7BP2O17;mp-554964;['Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'B', 'B', 'B', 'B', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['7', '7', '9', '9', '9', '9', '9', '9', '7', '9', '9', '9', '5', '5', '9', '8', '8', '7', '5', '9', '5', '8', '9', '8', '9', '9', '9', '9', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4'];{'Pr': {3: {'no': 1164, 'corner': 144, 'edge': 176, 'face': 56}}, 'B': {3: {'no': 196, 'corner': 20, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 392, 'corner': 52, 'edge': 20, 'face': 0}}}
mp-558842;Sm7BP2O17;mp-554964;['Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'B', 'B', 'B', 'B', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['7', '9', '9', '9', '9', '8', '9', '8', '7', '5', '9', '9', '9', '9', '8', '8', '9', '9', '5', '9', '9', '9', '9', '9', '5', '5', '7', '7', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sm': {3: {'no': 1272, 'corner': 144, 'edge': 176, 'face': 56}}, 'B': {3: {'no': 212, 'corner': 20, 'edge': 8, 'face': 0}}, 'P': {5: {'no': 428, 'corner': 52, 'edge': 20, 'face': 0}}}
mp-4826;CaCuO2;mp-4826;['Ca', 'Cu'];[2, 2];['8', '4'];{'Ca': {2: {'no': 66, 'corner': 8, 'edge': 12, 'face': 2}}, 'Cu': {2: {'no': 76, 'corner': 4, 'edge': 8, 'face': 0}}}
mp-24964;SrFeO2;mp-4826;['Fe', 'Sr'];[2, 2];['4', '8'];{'Fe': {2: {'no': 48, 'corner': 4, 'edge': 8, 'face': 0}}, 'Sr': {2: {'no': 38, 'corner': 8, 'edge': 12, 'face': 2}}}
mp-566788;Na2Mn2O3;mp-566788;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];['5', '5', '5', '5', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 488, 'corner': 112, 'edge': 32, 'face': 8}}, 'Mn': {2: {'no': 520, 'corner': 80, 'edge': 40, 'face': 0}}}
mp-554845;Na2Zn2O3;mp-566788;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];['5', '5', '5', '5', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 520, 'corner': 112, 'edge': 32, 'face': 8}}, 'Zn': {2: {'no': 568, 'corner': 80, 'edge': 40, 'face': 0}}}
mp-16600;Dy2B4O9;mp-16600;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Dy', 'Dy', 'Dy', 'Dy'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '4', '4', '4', '4', '4', '4', '10', '10', '9', '9'];{'B': {3: {'no': 656, 'corner': 44, 'edge': 16, 'face': 2}}, 'Dy': {3: {'no': 320, 'corner': 28, 'edge': 32, 'face': 6}}}
mp-31369;Gd2B4O9;mp-16600;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Gd', 'Gd', 'Gd', 'Gd'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '4', '4', '4', '4', '4', '4', '10', '10', '9', '9'];{'B': {3: {'no': 614, 'corner': 44, 'edge': 16, 'face': 2}}, 'Gd': {3: {'no': 300, 'corner': 28, 'edge': 32, 'face': 6}}}
mp-567053;BaMo2(PO4)4;mp-567053;['Ba', 'Ba', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ba': {2: {'no': 68, 'corner': 20, 'edge': 4, 'face': 4}}, 'Mo': {5: {'no': 148, 'corner': 28, 'edge': 0, 'face': 4}}, 'P': {5: {'no': 316, 'corner': 40, 'edge': 4, 'face': 0}}}
mp-569910;SrMo2(PO4)4;mp-567053;['Sr', 'Sr', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '10', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sr': {2: {'no': 80, 'corner': 20, 'edge': 0, 'face': 4}}, 'Mo': {5: {'no': 168, 'corner': 24, 'edge': 0, 'face': 4}}, 'P': {5: {'no': 360, 'corner': 44, 'edge': 0, 'face': 0}}}
mp-505390;Ba2ReO5;mp-505390;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Re', 'Re', 'Re', 'Re'];[2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['8', '8', '8', '8', '11', '11', '11', '11', '6', '6', '6', '6'];{'Ba': {2: {'no': 272, 'corner': 76, 'edge': 32, 'face': 56}}, 'Re': {6: {'no': 144, 'corner': 28, 'edge': 8, 'face': 16}}}
mp-504949;Ba2WO5;mp-505390;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'W', 'W', 'W', 'W'];[2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['11', '11', '11', '11', '8', '8', '8', '8', '6', '6', '6', '6'];{'Ba': {2: {'no': 272, 'corner': 76, 'edge': 32, 'face': 56}}, 'W': {6: {'no': 144, 'corner': 28, 'edge': 8, 'face': 16}}}
mp-557764;Sr2Ni(PO4)2;mp-557764;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '10', '10', '10', '6', '6', '6', '6', '8', '8', '8', '8', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sr': {2: {'no': 508, 'corner': 100, 'edge': 80, 'face': 4}}, 'Ni': {2: {'no': 276, 'corner': 40, 'edge': 24, 'face': 4}}, 'P': {5: {'no': 596, 'corner': 52, 'edge': 40, 'face': 0}}}
mp-630852;Sr2Co(PO4)2;mp-557764;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '8', '10', '10', '6', '8', '8', '6', '8', '6', '6', '10', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Sr': {2: {'no': 500, 'corner': 100, 'edge': 80, 'face': 4}}, 'Co': {2: {'no': 264, 'corner': 40, 'edge': 24, 'face': 4}}, 'P': {5: {'no': 576, 'corner': 52, 'edge': 40, 'face': 0}}}
mp-579223;Na3LaV2O8;mp-579223;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['3', '5', '9', '3', '5', '9', '8', '6', '9', '9', '9', '6', '9', '6', '9', '5', '9', '5', '8', '3', '8', '3', '6', '8', '10', '10', '10', '10', '10', '10', '10', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 1076, 'corner': 200, 'edge': 76, 'face': 96}}, 'La': {3: {'no': 292, 'corner': 88, 'edge': 60, 'face': 32}}, 'V': {5: {'no': 792, 'corner': 104, 'edge': 56, 'face': 8}}}
mp-556334;Na3Ce(PO4)2;mp-579223;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'Ce', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '6', '3', '6', '5', '3', '3', '3', '3', '10', '8', '6', '8', '10', '5', '5', '3', '3', '8', '8', '5', '6', '3', '10', '10', '10', '10', '10', '10', '10', '10', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 1156, 'corner': 232, 'edge': 56, 'face': 56}}, 'Ce': {3: {'no': 332, 'corner': 80, 'edge': 60, 'face': 28}}, 'P': {5: {'no': 848, 'corner': 104, 'edge': 52, 'face': 4}}}
mp-6046;Na4UC3O11;mp-6046;['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'U', 'U', 'U', 'U'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '8', '8', '8', '8'];{'C': {4: {'no': 684, 'corner': 72, 'edge': 24, 'face': 0}}, 'Na': {1: {'no': 812, 'corner': 156, 'edge': 72, 'face': 32}}, 'U': {6: {'no': 212, 'corner': 12, 'edge': 48, 'face': 0}}}
mp-560724;Na4UC3O11;mp-6046;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'U', 'U', 'U', 'U', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '9', '6', '8', '8', '8', '6', '8', '8', '6', '8', '8', '8', '9', '6', '8', '8', '8', '8', '8', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Na': {1: {'no': 814, 'corner': 154, 'edge': 76, 'face': 34}}, 'U': {6: {'no': 216, 'corner': 12, 'edge': 46, 'face': 2}}, 'C': {4: {'no': 682, 'corner': 70, 'edge': 26, 'face': 0}}}
mp-17785;KNa2GaO3;mp-17785;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'K', 'K', 'K', 'K', 'Ga', 'Ga', 'Ga', 'Ga'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '10', '10', '10', '10', '4', '4', '4', '4'];{'Na': {1: {'no': 488, 'corner': 72, 'edge': 32, 'face': 0}}, 'K': {1: {'no': 160, 'corner': 48, 'edge': 64, 'face': 16}}, 'Ga': {3: {'no': 224, 'corner': 48, 'edge': 8, 'face': 8}}}
mp-541002;KNa2FeO3;mp-17785;['Fe', 'Fe', 'Fe', 'Fe', 'K', 'K', 'K', 'K', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na'];[3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '10', '10', '10', '10', '3', '3', '3', '3', '3', '3', '3', '3'];{'Fe': {3: {'no': 224, 'corner': 48, 'edge': 8, 'face': 8}}, 'K': {1: {'no': 160, 'corner': 48, 'edge': 64, 'face': 16}}, 'Na': {1: {'no': 480, 'corner': 72, 'edge': 32, 'face': 0}}}
