mp-id;formula;cations;valences;CNs 
mp-680384;Sr10Ga6O19;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['6', '5', '8', '5', '5', '9', '5', '6', '8', '3', '5', '6', '5', '6', '5', '9', '5', '9', '9', '6', '6', '6', '6', '5', '6', '5', '8', '6', '9', '3', '6', '9', '3', '6', '9', '8', '8', '3', '8', '9', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-600262;RbBi(MoO4)2;['Rb', 'Rb', 'Rb', 'Rb', 'Bi', 'Bi', 'Bi', 'Bi', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6];['8', '8', '8', '8', '8', '8', '8', '8', '5', '4', '4', '4', '5', '5', '4', '5']
mp-562728;Ca2YAs(WO6)2;['Ca', 'Ca', 'Ca', 'Ca', 'Y', 'Y', 'As', 'As', 'W', 'W', 'W', 'W'];[2, 2, 2, 2, 3, 3, 5, 5, 6, 6, 6, 6];['8', '6', '8', '6', '8', '8', '4', '4', '4', '4', '4', '4']
mp-558707;K2UAs2O9;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'U', 'U', 'U', 'U', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5];['2', '2', '2', '2', '12', '12', '12', '12', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-561356;Cs2UP2O9;['Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'U', 'U', 'U', 'U', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5];['9', '12', '9', '9', '12', '12', '9', '12', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-505707;Tb2Mo4O15;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Tb', 'Tb', 'Tb', 'Tb'];[6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3];['4', '4', '4', '4', '5', '5', '5', '5', '7', '7', '7', '7']
mp-505299;Ho2Mo4O15;['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Ho', 'Ho', 'Ho', 'Ho'];[6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3];['5', '5', '5', '5', '4', '4', '4', '4', '7', '7', '7', '7']
mp-582874;BaBi12Mo4WO34;['Ba', 'Ba', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'W', 'W'];[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['4', '4', '8', '10', '10', '7', '10', '10', '10', '7', '10', '10', '7', '8', '8', '10', '10', '10', '10', '10', '10', '10', '7', '10', '10', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-642975;CrBi12Mo4PbO34;['Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Pb', 'Pb'];[6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 2, 2];['4', '4', '10', '10', '10', '10', '7', '10', '10', '8', '10', '10', '10', '10', '8', '10', '8', '10', '8', '10', '7', '10', '7', '10', '7', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-543034;Ba3Zn6Si4TeO20;['Ba', 'Ba', 'Ba', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Si', 'Si', 'Si', 'Si', 'Te'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 6];['10', '10', '12', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '6']
mp-504827;Ga10GePb3O20;['Pb', 'Pb', 'Pb', 'Ge', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga', 'Ga'];[2, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['12', '10', '10', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-557704;TlNO3;['Tl', 'Tl', 'Tl', 'Tl', 'Tl', 'Tl', 'Tl', 'Tl', 'Tl', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '10', '8', '8', '10', '12', '10', '8', '12', '3', '3', '3', '3', '3', '3', '3', '3', '3']
mp-561851;CsNO3;['Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'Cs', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '8', '10', '8', '8', '8', '8', '8', '10', '3', '3', '3', '3', '3', '3', '3', '3', '3']
mp-886;Ga2O3;['Ga', 'Ga', 'Ga', 'Ga'];[3, 3, 3, 3];['6', '6', '4', '4']
mp-7048;Al2O3;['Al', 'Al', 'Al', 'Al'];[3, 3, 3, 3];['4', '4', '6', '6']
mp-581644;Y2Si2O7;['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '9', '9', '8', '9', '8', '8', '8', '10', '8', '8', '9', '8', '9', '8', '9', '8', '5', '5', '8', '9', '9', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-581345;Nd2Ge2O7;['Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '9', '9', '9', '8', '8', '9', '9', '8', '8', '9', '8', '8', '8', '9', '9', '9', '9', '9', '8', '9', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-565815;MnSiO3;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '5', '6', '5', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-566849;CaMn4(SiO3)5;['Ca', 'Ca', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '6', '6', '3', '3', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-10662;K2CO3;['C', 'C', 'K', 'K', 'K', 'K'];[4, 4, 1, 1, 1, 1];['3', '3', '12', '12', '6', '6']
mp-20495;Na2CO3;['C', 'C', 'Na', 'Na', 'Na', 'Na'];[4, 4, 1, 1, 1, 1];['3', '3', '12', '12', '6', '6']
mp-542115;Hg3Se3O10;['Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 6, 6];['4', '4', '8', '8', '4', '4', '3', '3', '3', '3', '4', '4']
mp-542117;Cd3Se3O10;['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se'];[2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 6, 6];['5', '5', '8', '8', '5', '5', '3', '3', '3', '3', '4', '4']
mp-540878;La3Re2O9;['Re', 'Re', 'Re', 'Re', 'La', 'La', 'La', 'La', 'La', 'La'];[5, 5, 4, 4, 3, 3, 3, 3, 3, 3];['4', '4', '6', '6', '10', '10', '9', '9', '9', '9']
mp-541928;Sm3Re2O9;['Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Re', 'Re', 'Re', 'Re'];[3, 3, 3, 3, 3, 3, 4, 4, 5, 5];['9', '9', '8', '8', '10', '10', '6', '6', '4', '4']
mp-569374;Na2VPO6;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'V', 'V', 'V', 'V', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['4', '6', '6', '6', '4', '6', '4', '4', '3', '3', '3', '3', '4', '4', '4', '4']
mp-565565;K2VPO6;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'V', 'V', 'V', 'V', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['4', '8', '4', '4', '4', '8', '8', '8', '5', '5', '5', '5', '4', '4', '4', '4']
mp-558842;Sm7BP2O17;['Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'Sm', 'B', 'B', 'B', 'B', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['7', '8', '9', '8', '9', '6', '9', '6', '7', '5', '9', '9', '9', '9', '6', '6', '8', '9', '5', '8', '9', '9', '9', '9', '5', '5', '7', '7', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4']
mp-554964;Pr7BP2O17;['Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'B', 'B', 'B', 'B', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5];['7', '7', '9', '9', '9', '9', '8', '9', '7', '9', '8', '8', '5', '5', '9', '6', '6', '7', '5', '9', '5', '6', '9', '6', '9', '9', '8', '9', '3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4']
mp-3859;Ca2B2O5;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];['3', '3', '3', '3', '3', '3', '3', '3', '6', '6', '6', '6', '7', '7', '7', '7']
mp-5401;Sr2B2O5;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr'];[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];['3', '3', '3', '3', '3', '3', '3', '3', '5', '5', '5', '5', '8', '8', '8', '8']
mp-557778;RbNbSiO5;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['5', '4', '5', '5', '5', '5', '4', '4', '5', '5', '4', '5', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-19038;SrV2O6;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Sr', 'Sr', 'Sr', 'Sr'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '2', '2', '2', '2', '9', '9', '9', '9']
mp-561486;Na2Mg5(PO4)4;['Na', 'Na', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'P', 'P', 'P', 'P'];[1, 1, 2, 2, 2, 2, 2, 5, 5, 5, 5];['10', '10', '5', '5', '5', '6', '5', '4', '4', '4', '4']
mp-566678;Rb2Mo3SO13;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'S', 'S', 'S', 'S'];[1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['9', '5', '5', '5', '9', '5', '9', '9', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4']
mp-568015;Na3ErV2O8;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Er', 'Er', 'V', 'V', 'V', 'V'];[1, 1, 1, 1, 1, 1, 3, 3, 5, 5, 5, 5];['8', '4', '8', '8', '8', '4', '6', '6', '4', '4', '4', '4']
mp-29833;Bi2(SeO3)3;['Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '8', '8', '8', '8', '6', '6', '6', '6']
mp-558795;KMgPO4;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['5', '6', '5', '6', '6', '6', '5', '5', '4', '5', '4', '4', '5', '5', '4', '5', '4', '4', '4', '4', '4', '4', '4', '4']
mp-561346;Na2ZrGeO5;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['3', '4', '11', '9', '4', '9', '3', '11', '3', '9', '3', '4', '11', '4', '11', '9', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4']
mp-648179;Cs3Mn3V4O16;['Cs', 'Cs', 'Cs', 'Mn', 'Mn', 'Mn', 'V', 'V', 'V', 'V'];[1, 1, 1, 3, 3, 3, 5, 5, 5, 5];['3', '12', '3', '6', '6', '6', '4', '4', '4', '4']
mp-3974;Ba5B4O11;['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '8', '8', '8', '8', '9', '9', '9', '9', '8', '8', '8', '8', '9', '9', '9', '9', '8', '8', '8', '8', '9', '9', '9', '9', '9', '9', '9', '9', '9', '9', '9', '9', '8', '8', '8', '8', '8', '8', '8', '8', '10', '10', '10', '10', '9', '9', '9', '9', '9', '9', '9', '9', '9', '9', '9', '9', '8', '8', '8', '8']
mp-30187;Ga2Te4O11;['Ga', 'Ga', 'Te', 'Te', 'Te', 'Te'];[3, 3, 4, 4, 4, 4];['5', '4', '3', '4', '3', '4']
mp-619577;K2V2P4O15;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['10', '10', '10', '9', '7', '9', '7', '9', '9', '7', '7', '9', '9', '10', '9', '9', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-27376;Rb6Si10O23;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '4', '4', '4', '5']
mp-578938;La2(MoO4)3;['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'La', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['9', '9', '8', '9', '8', '8', '8', '8', '8', '8', '9', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-559300;KLi(PO3)2;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '6', '12', '6', '6', '12', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
mp-704736;K6U2Mo4O21;['K', 'K', 'K', 'K', 'K', 'K', 'U', 'U', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6];['3', '7', '4', '3', '7', '4', '7', '7', '4', '4', '4', '4']
mp-705037;Na4VP2O9;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['5', '3', '4', '3', '5', '5', '4', '3', '3', '3', '3', '4', '3', '3', '4', '5', '4', '3', '3', '3', '3', '5', '4', '5', '3', '4', '4', '3', '3', '3', '5', '5', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
