mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-566664;K10MnMo7O27;mp-568561;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Mn', 'Mn', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['10', '10', '10', '10', '2', '12', '10', '10', '7', '10', '10', '10', '7', '10', '7', '7', '2', '12', '10', '10', '6', '6', '4', '4', '6', '4', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 172, 'corner': 24, 'edge': 4, 'face': 0}}, 'Mn': {2: {'no': 48, 'corner': 12, 'edge': 0, 'face': 2}}, 'Mo': {6: {'no': 344, 'corner': 48, 'edge': 4, 'face': 2}}}
mp-581644;Y2Si2O7;mp-581644;['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '9', '9', '8', '9', '8', '8', '8', '10', '8', '8', '9', '8', '9', '8', '9', '8', '5', '5', '8', '9', '9', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Y': {3: {'no': 616, 'corner': 92, 'edge': 46, 'face': 4}}, 'Si': {4: {'no': 1102, 'corner': 100, 'edge': 20, 'face': 0}}}
mp-581345;Nd2Ge2O7;mp-581644;['Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '9', '9', '9', '8', '8', '9', '9', '8', '8', '9', '8', '8', '8', '9', '9', '9', '9', '9', '8', '9', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Nd': {3: {'no': 408, 'corner': 70, 'edge': 36, 'face': 4}}, 'Ge': {4: {'no': 926, 'corner': 94, 'edge': 16, 'face': 0}}}
mp-578718;Nd6Mo10O39;mp-578718;['Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Nd', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['8', '2', '2', '8', '8', '2', '8', '8', '2', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Nd': {3: {'no': 404, 'corner': 72, 'edge': 0, 'face': 8}}, 'Mo': {6: {'no': 732, 'corner': 76, 'edge': 0, 'face': 0}}}
mp-578696;Eu6Mo10O39;mp-578718;['Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Eu', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo'];[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Eu': {3: {'no': 352, 'corner': 96, 'edge': 0, 'face': 12}}, 'Mo': {6: {'no': 696, 'corner': 100, 'edge': 0, 'face': 0}}}
mp-562137;KLiCO3;mp-562137;['K', 'K', 'K', 'K', 'Li', 'Li', 'Li', 'Li', 'C', 'C', 'C', 'C'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4];['8', '8', '8', '8', '5', '5', '5', '5', '3', '3', '3', '3'];{'K': {1: {'no': 244, 'corner': 36, 'edge': 40, 'face': 8}}, 'Li': {1: {'no': 256, 'corner': 24, 'edge': 32, 'face': 0}}, 'C': {4: {'no': 272, 'corner': 28, 'edge': 12, 'face': 0}}}
mp-10814;SrLiBO3;mp-562137;['Li', 'Li', 'Li', 'Li', 'B', 'B', 'B', 'B', 'Sr', 'Sr', 'Sr', 'Sr'];[1, 1, 1, 1, 3, 3, 3, 3, 2, 2, 2, 2];['5', '5', '5', '5', '3', '3', '3', '3', '8', '8', '8', '8'];{'Li': {1: {'no': 304, 'corner': 36, 'edge': 20, 'face': 4}}, 'B': {3: {'no': 312, 'corner': 20, 'edge': 16, 'face': 0}}, 'Sr': {2: {'no': 276, 'corner': 56, 'edge': 24, 'face': 12}}}
mp-680374;KAlSiO4;mp-680374;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '12', '10', '10', '6', '10', '12', '8', '12', '10', '6', '12', '12', '8', '10', '10', '8', '8', '6', '8', '6', '12', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 438, 'corner': 144, 'edge': 24, 'face': 12}}, 'Al': {3: {'no': 1062, 'corner': 156, 'edge': 12, 'face': 0}}, 'Si': {4: {'no': 1056, 'corner': 156, 'edge': 12, 'face': 0}}}
mp-651024;KAlGeO4;mp-680374;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['12', '7', '12', '10', '7', '8', '7', '7', '10', '10', '12', '8', '12', '8', '12', '8', '7', '7', '10', '10', '8', '10', '12', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 384, 'corner': 144, 'edge': 36, 'face': 12}}, 'Al': {3: {'no': 984, 'corner': 150, 'edge': 18, 'face': 0}}, 'Ge': {4: {'no': 984, 'corner': 150, 'edge': 18, 'face': 0}}}
mp-27377;K4Zr5O12;mp-27377;['K', 'K', 'K', 'K', 'Zr', 'Zr', 'Zr', 'Zr', 'Zr'];[1, 1, 1, 1, 4, 4, 4, 4, 4];['12', '12', '9', '9', '6', '6', '6', '6', '6'];{'Zr': {4: {'no': 124, 'corner': 24, 'edge': 6, 'face': 4}}}
mp-974482;K4Hf5O12;mp-27377;['K', 'K', 'K', 'K', 'Hf', 'Hf', 'Hf', 'Hf', 'Hf'];[1, 1, 1, 1, 4, 4, 4, 4, 4];['9', '9', '12', '12', '6', '6', '6', '6', '6'];{'Hf': {4: {'no': 124, 'corner': 24, 'edge': 6, 'face': 4}}}
mp-6046;Na4UC3O11;mp-6046;['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'U', 'U', 'U', 'U'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6];['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '6', '6', '12', '12', '8', '8', '8', '8'];{'C': {4: {'no': 648, 'corner': 60, 'edge': 24, 'face': 0}}, 'Na': {1: {'no': 652, 'corner': 120, 'edge': 72, 'face': 24}}, 'U': {6: {'no': 188, 'corner': 12, 'edge': 48, 'face': 0}}}
mp-560724;Na4UC3O11;mp-6046;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'U', 'U', 'U', 'U', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '12', '8', '8', '8', '6', '8', '8', '12', '8', '8', '8', '8', '6', '8', '8', '8', '8', '8', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3'];{'Na': {1: {'no': 664, 'corner': 112, 'edge': 76, 'face': 24}}, 'U': {6: {'no': 192, 'corner': 12, 'edge': 48, 'face': 0}}, 'C': {4: {'no': 648, 'corner': 60, 'edge': 24, 'face': 0}}}
mp-4826;CaCuO2;mp-4826;['Ca', 'Cu'];[2, 2];['8', '4'];{'Ca': {2: {'no': 66, 'corner': 8, 'edge': 12, 'face': 2}}, 'Cu': {2: {'no': 76, 'corner': 4, 'edge': 8, 'face': 0}}}
mp-24964;SrFeO2;mp-4826;['Fe', 'Sr'];[2, 2];['4', '8'];{'Fe': {2: {'no': 48, 'corner': 4, 'edge': 8, 'face': 0}}, 'Sr': {2: {'no': 38, 'corner': 8, 'edge': 12, 'face': 2}}}
mp-565455;SrZnNi(PO4)2;mp-565455;['Sr', 'Sr', 'Zn', 'Zn', 'Ni', 'Ni', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['8', '8', '6', '6', '6', '6', '4', '4', '4', '4'];{'Sr': {2: {'no': 108, 'corner': 14, 'edge': 10, 'face': 2}}, 'Zn': {2: {'no': 102, 'corner': 16, 'edge': 8, 'face': 0}}, 'Ni': {2: {'no': 100, 'corner': 18, 'edge': 4, 'face': 2}}, 'P': {5: {'no': 226, 'corner': 28, 'edge': 6, 'face': 0}}}
mp-19647;SrNi2(PO4)2;mp-565455;['P', 'P', 'P', 'P', 'Ni', 'Ni', 'Ni', 'Ni', 'Sr', 'Sr'];[5, 5, 5, 5, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '6', '6', '6', '6', '8', '8'];{'P': {5: {'no': 228, 'corner': 28, 'edge': 6, 'face': 0}}, 'Ni': {2: {'no': 208, 'corner': 34, 'edge': 12, 'face': 2}}, 'Sr': {2: {'no': 108, 'corner': 14, 'edge': 10, 'face': 2}}}
mp-10620;LiPrO2;mp-10620;['Li', 'Li', 'Li', 'Li', 'Pr', 'Pr', 'Pr', 'Pr'];[1, 1, 1, 1, 3, 3, 3, 3];['5', '5', '5', '5', '7', '7', '7', '7'];{'Li': {1: {'no': 256, 'corner': 24, 'edge': 32, 'face': 4}}, 'Pr': {3: {'no': 228, 'corner': 32, 'edge': 48, 'face': 4}}}
mp-7800;LiSmO2;mp-10620;['Li', 'Li', 'Li', 'Li', 'Sm', 'Sm', 'Sm', 'Sm'];[1, 1, 1, 1, 3, 3, 3, 3];['5', '5', '5', '5', '7', '7', '7', '7'];{'Li': {1: {'no': 284, 'corner': 24, 'edge': 32, 'face': 4}}, 'Sm': {3: {'no': 260, 'corner': 32, 'edge': 48, 'face': 4}}}
mp-562125;Na2Te4WO12;mp-562125;['W', 'W', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Na', 'Na', 'Na', 'Na'];[6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1];['6', '6', '4', '4', '4', '4', '5', '5', '5', '5', '7', '7', '7', '7'];{'W': {6: {'no': 92, 'corner': 16, 'edge': 0, 'face': 0}}, 'Te': {4: {'no': 364, 'corner': 48, 'edge': 20, 'face': 0}}, 'Na': {1: {'no': 164, 'corner': 24, 'edge': 16, 'face': 8}}}
mp-565592;BaMnO3;mp-565592;['Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Ba', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn'];[2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6'];{'Mn': {4: {'no': 252, 'corner': 12, 'edge': 0, 'face': 12}}}
mp-558708;Nd2Cu(GeO4)2;mp-558708;['Nd', 'Nd', 'Nd', 'Nd', 'Cu', 'Cu', 'Ge', 'Ge', 'Ge', 'Ge'];[3, 3, 3, 3, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '7', '7', '4', '5', '4', '5'];{'Nd': {3: {'no': 166, 'corner': 28, 'edge': 28, 'face': 4}}, 'Cu': {2: {'no': 82, 'corner': 14, 'edge': 12, 'face': 4}}, 'Ge': {4: {'no': 192, 'corner': 30, 'edge': 12, 'face': 0}}}
mp-15385;Na2UP2O9;mp-15385;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'U', 'U', 'U', 'U'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6];['8', '8', '8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '7', '7', '7', '7'];{'Na': {1: {'no': 312, 'corner': 40, 'edge': 44, 'face': 12}}, 'P': {5: {'no': 372, 'corner': 40, 'edge': 20, 'face': 0}}, 'U': {6: {'no': 164, 'corner': 24, 'edge': 16, 'face': 4}}}
mp-542101;BaCu2Ge2O7;mp-542101;['Ba', 'Ba', 'Ba', 'Ba', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '5', '5', '5', '5', '5', '5', '5', '5'];{'Ba': {2: {'no': 160, 'corner': 48, 'edge': 8, 'face': 8}}, 'Cu': {2: {'no': 472, 'corner': 56, 'edge': 16, 'face': 0}}, 'Ge': {4: {'no': 424, 'corner': 48, 'edge': 32, 'face': 0}}}
mp-19089;UCoO4;mp-19089;['Co', 'Co', 'U', 'U'];[2, 2, 6, 6];['6', '6', '8', '8'];{'Co': {2: {'no': 100, 'corner': 12, 'edge': 4, 'face': 4}}, 'U': {6: {'no': 96, 'corner': 12, 'edge': 8, 'face': 4}}}
mp-585516;Ca3Si2O7;mp-585516;['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '8', '8', '8', '8', '8', '8', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Ca': {2: {'no': 584, 'corner': 108, 'edge': 56, 'face': 16}}, 'Si': {4: {'no': 412, 'corner': 60, 'edge': 20, 'face': 0}}}
mp-567080;V4O7;mp-567080;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'];[4, 4, 4, 3, 3, 3, 3, 4];['6', '6', '6', '6', '6', '6', '6', '6'];{'V': {4: {'no': 248, 'corner': 30, 'edge': 12, 'face': 2}, 3: {'no': 250, 'corner': 30, 'edge': 12, 'face': 2}}}
mp-565960;Na2Li8U11(WO22)2;mp-565960;['Na', 'Na', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'U', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6];['8', '8', '6', '5', '5', '8', '5', '5', '6', '8', '7', '7', '7', '7', '6', '7', '7', '7', '8', '7', '6', '6', '6'];{'Na': {1: {'no': 80, 'corner': 0, 'edge': 22, 'face': 0}}, 'Li': {1: {'no': 336, 'corner': 50, 'edge': 30, 'face': 4}}, 'U': {6: {'no': 446, 'corner': 66, 'edge': 56, 'face': 4}}, 'W': {6: {'no': 86, 'corner': 16, 'edge': 8, 'face': 0}}}
mp-559142;KLi(PO3)2;mp-559142;['K', 'K', 'K', 'K', 'K', 'K', 'K', 'K', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '8', '4', '4', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 388, 'corner': 56, 'edge': 16, 'face': 8}}, 'Li': {1: {'no': 412, 'corner': 40, 'edge': 4, 'face': 8}}, 'P': {5: {'no': 820, 'corner': 112, 'edge': 4, 'face': 0}}}
mp-557027;Rb2Be2Si2O7;mp-557027;['Rb', 'Rb', 'Rb', 'Rb', 'Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 2, 2, 2, 2, 4, 4, 4, 4];['6', '6', '6', '6', '3', '3', '3', '3', '4', '4', '4', '4'];{'Rb': {1: {'no': 192, 'corner': 48, 'edge': 0, 'face': 8}}, 'Be': {2: {'no': 220, 'corner': 36, 'edge': 0, 'face': 0}}, 'Si': {4: {'no': 224, 'corner': 40, 'edge': 0, 'face': 0}}}
mp-558285;GaBiO3;mp-558285;['Ga', 'Ga', 'Ga', 'Ga', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['4', '4', '4', '4', '8', '8', '8', '8'];{'Ga': {3: {'no': 192, 'corner': 32, 'edge': 8, 'face': 0}}, 'Bi': {3: {'no': 176, 'corner': 24, 'edge': 24, 'face': 8}}}
mp-6796;Ca5Si2CO11;mp-6796;['C', 'C', 'C', 'C', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['3', '3', '3', '3', '4', '4', '4', '4', '4', '4', '4', '4', '6', '3', '3', '3', '6', '6', '3', '6', '8', '8', '8', '8', '10', '10', '10', '10', '10', '10', '10', '10'];{'C': {4: {'no': 156, 'corner': 16, 'edge': 0, 'face': 0}}, 'Si': {4: {'no': 320, 'corner': 28, 'edge': 12, 'face': 0}}, 'Ca': {2: {'no': 476, 'corner': 76, 'edge': 12, 'face': 8}}}
mp-556735;Rb2Bi4O7;mp-556735;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];['7', '9', '7', '8', '7', '9', '8', '6', '7', '9', '6', '8', '6', '6', '9', '8', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5'];{'Rb': {1: {'no': 372, 'corner': 116, 'edge': 60, 'face': 24}}, 'Bi': {3: {'no': 1192, 'corner': 136, 'edge': 204, 'face': 0}}}
mp-19022;Na4FeO4;mp-19022;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Fe', 'Fe'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4];['6', '6', '4', '4', '5', '5', '5', '5', '4', '4'];{'Na': {1: {'no': 506, 'corner': 84, 'edge': 52, 'face': 4}}, 'Fe': {4: {'no': 134, 'corner': 20, 'edge': 10, 'face': 0}}}
mp-579190;Rb2MgP2WO10;mp-579190;['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6];['3', '8', '8', '8', '8', '3', '3', '3', '8', '3', '8', '3', '3', '8', '3', '8', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '6', '6', '6', '6'];{'Rb': {1: {'no': 648, 'corner': 136, 'edge': 16, 'face': 16}}, 'Mg': {2: {'no': 320, 'corner': 72, 'edge': 8, 'face': 8}}, 'P': {5: {'no': 704, 'corner': 112, 'edge': 16, 'face': 0}}, 'W': {6: {'no': 352, 'corner': 64, 'edge': 0, 'face': 8}}}
mp-504831;La3ReO8;mp-504831;['Re', 'Re', 'La', 'La', 'La', 'La', 'La', 'La'];[7, 7, 3, 3, 3, 3, 3, 3];['6', '6', '8', '8', '9', '9', '8', '8'];{'Re': {7: {'no': 64, 'corner': 8, 'edge': 8, 'face': 0}}, 'La': {3: {'no': 124, 'corner': 20, 'edge': 12, 'face': 4}}}
mp-683904;Yb2Te5O13;mp-683904;['Yb', 'Yb', 'Yb', 'Yb', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['7', '8', '8', '7', '3', '5', '3', '3', '4', '5', '4', '8', '3', '8'];{'Yb': {3: {'no': 154, 'corner': 18, 'edge': 18, 'face': 4}}, 'Te': {4: {'no': 394, 'corner': 54, 'edge': 16, 'face': 4}}}
