mp-id;formula;structure_type;cations;valences;CNs
mp-558039;Sr2HoSbO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Ho', 'Ho', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-566908;Sr2UMnO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'U', 'U', 'Mn', 'Mn'];[2, 2, 2, 2, 6, 6, 2, 2];['12', '12', '12', '12', '6', '6', '6', '6']
mp-540832;EuFeO3;mp-5223;['Eu', 'Eu', 'Eu', 'Eu', 'Fe', 'Fe', 'Fe', 'Fe'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-25036;YbMnO3;mp-5223;['Mn', 'Mn', 'Mn', 'Mn', 'Yb', 'Yb', 'Yb', 'Yb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-510537;Ca2NiOsO6;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Ni', 'Ni', 'Os', 'Os'];[2, 2, 2, 2, 2, 2, 6, 6];['8', '8', '8', '8', '6', '6', '6', '6']
mp-4673;SrHfO3;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Hf', 'Hf', 'Hf', 'Hf'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19377;LiLa2MoO6;mp-5223;['Li', 'Li', 'Mo', 'Mo', 'La', 'La', 'La', 'La'];[1, 1, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '8', '8', '8', '8']
mp-18883;YVO3;mp-5223;['V', 'V', 'V', 'V', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-24878;YCoO3;mp-5223;['Co', 'Co', 'Co', 'Co', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-16415;LaPdO3;mp-5223;['Pd', 'Pd', 'Pd', 'Pd', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-19114;Ca2NiWO6;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Ni', 'Ni', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['12', '12', '12', '12', '6', '6', '6', '6']
mp-542767;Sr2TmRuO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Tm', 'Tm', 'Ru', 'Ru'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-24956;ErFeO3;mp-5223;['Fe', 'Fe', 'Fe', 'Fe', 'Er', 'Er', 'Er', 'Er'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-12878;Sr2YSbO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-24989;SmFeO3;mp-5223;['Fe', 'Fe', 'Fe', 'Fe', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-25144;DyVO3;mp-5223;['V', 'V', 'V', 'V', 'Dy', 'Dy', 'Dy', 'Dy'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-18783;Ca2FeMoO6;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Fe', 'Fe', 'Mo', 'Mo'];[2, 2, 2, 2, 3, 3, 5, 5];['11', '11', '11', '11', '6', '6', '6', '6']
mp-561072;Sr2DySbO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Dy', 'Dy', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-11982;Sr2CaTeO6;mp-5223;['Ca', 'Ca', 'Sr', 'Sr', 'Sr', 'Sr', 'Te', 'Te'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '12', '12', '12', '12', '6', '6']
mp-19242;YNiO3;mp-5223;['Ni', 'Ni', 'Ni', 'Ni', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-11992;LiLa2IrO6;mp-5223;['Li', 'Li', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '12', '12', '12', '12', '6', '6']
mp-3317;SmRhO3;mp-5223;['Rh', 'Rh', 'Rh', 'Rh', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-19115;CaFeO3;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Fe', 'Fe', 'Fe', 'Fe'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-6732;La2MgIrO6;mp-5223;['Mg', 'Mg', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[2, 2, 3, 3, 3, 3, 4, 4];['6', '6', '12', '12', '12', '12', '6', '6']
mp-12323;NaSm2IrO6;mp-5223;['Na', 'Na', 'Sm', 'Sm', 'Sm', 'Sm', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-4748;NaNbO3;mp-5223;['Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 5, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-18974;HoNiO3;mp-5223;['Ni', 'Ni', 'Ni', 'Ni', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-4387;SrZrO3;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Zr', 'Zr', 'Zr', 'Zr'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19381;DyCrO3;mp-5223;['Cr', 'Cr', 'Cr', 'Cr', 'Dy', 'Dy', 'Dy', 'Dy'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-19315;Sr2MnWO6;mp-5223;['Mn', 'Mn', 'Sr', 'Sr', 'Sr', 'Sr', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '12', '12', '12', '12', '6', '6']
mp-24961;LuFeO3;mp-5223;['Fe', 'Fe', 'Fe', 'Fe', 'Lu', 'Lu', 'Lu', 'Lu'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-12355;Sr2YTaO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Ta', 'Ta'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-4891;HoAlO3;mp-5223;['Al', 'Al', 'Al', 'Al', 'Ho', 'Ho', 'Ho', 'Ho'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-19281;LaCrO3;mp-5223;['Cr', 'Cr', 'Cr', 'Cr', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-5163;LaRhO3;mp-5223;['Rh', 'Rh', 'Rh', 'Rh', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-11892;NaNd2RuO6;mp-5223;['Na', 'Na', 'Ru', 'Ru', 'Nd', 'Nd', 'Nd', 'Nd'];[1, 1, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-19336;Nd2MnCoO6;mp-5223;['Nd', 'Nd', 'Nd', 'Nd', 'Mn', 'Mn', 'Co', 'Co'];[3, 3, 3, 3, 4, 4, 2, 2];['12', '12', '12', '12', '6', '6', '6', '6']
mp-20947;CaRuO3;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-21872;PrLuO3;mp-5223;['Pr', 'Pr', 'Pr', 'Pr', 'Lu', 'Lu', 'Lu', 'Lu'];[3, 3, 3, 3, 3, 3, 3, 3];['9', '9', '9', '9', '6', '6', '6', '6']
mp-19012;CaMoO3;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-11912;NaNd2IrO6;mp-5223;['Na', 'Na', 'Nd', 'Nd', 'Nd', 'Nd', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-10321;La2ZnRhO6;mp-5223;['Zn', 'Zn', 'Rh', 'Rh', 'La', 'La', 'La', 'La'];[2, 2, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-607467;CaMoO3;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['8', '8', '8', '8', '6', '6', '6', '6']
mp-24990;NdFeO3;mp-5223;['Fe', 'Fe', 'Fe', 'Fe', 'Nd', 'Nd', 'Nd', 'Nd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-566068;NaTbMnWO6;mp-5223;['Tb', 'Tb', 'Na', 'Na', 'Mn', 'Mn', 'W', 'W'];[3, 3, 1, 1, 2, 2, 6, 6];['10', '10', '11', '11', '6', '6', '6', '6']
mp-6389;NaLa2RuO6;mp-5223;['Na', 'Na', 'Ru', 'Ru', 'La', 'La', 'La', 'La'];[1, 1, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-5690;GdScO3;mp-5223;['Sc', 'Sc', 'Sc', 'Sc', 'Gd', 'Gd', 'Gd', 'Gd'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-3187;BaCeO3;mp-5223;['Ba', 'Ba', 'Ba', 'Ba', 'Ce', 'Ce', 'Ce', 'Ce'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19108;Ca2MnWO6;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'W', 'W'];[2, 2, 2, 2, 2, 2, 6, 6];['10', '10', '10', '10', '6', '6', '6', '6']
mp-6676;Sr2HoRuO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Ho', 'Ho'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-11904;LiSm2IrO6;mp-5223;['Li', 'Li', 'Sm', 'Sm', 'Sm', 'Sm', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-20079;CaPbO3;mp-5223;['Ca', 'Ca', 'Ca', 'Ca', 'Pb', 'Pb', 'Pb', 'Pb'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-3792;YAlO3;mp-5223;['Al', 'Al', 'Al', 'Al', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-555510;Sr2YbRuO6;mp-5223;['Yb', 'Yb', 'Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru'];[3, 3, 2, 2, 2, 2, 5, 5];['6', '6', '12', '12', '12', '12', '6', '6']
mp-12337;NaLa2OsO6;mp-5223;['Na', 'Na', 'La', 'La', 'La', 'La', 'Os', 'Os'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-11914;NaLa2IrO6;mp-5223;['Na', 'Na', 'La', 'La', 'La', 'La', 'Ir', 'Ir'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-20687;Sr2LuRuO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Lu', 'Lu'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-20009;NaPr2OsO6;mp-5223;['Na', 'Na', 'Pr', 'Pr', 'Pr', 'Pr', 'Os', 'Os'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-18744;Sr2ErMoO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Mo', 'Mo', 'Er', 'Er'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-18794;Sm2TiMnO6;mp-5223;['Ti', 'Ti', 'Mn', 'Mn', 'Sm', 'Sm', 'Sm', 'Sm'];[4, 4, 2, 2, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-6603;Sr2CeIrO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Ce', 'Ce', 'Ir', 'Ir'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-566330;Sr2MnMoO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Mn', 'Mn', 'Mo', 'Mo'];[2, 2, 2, 2, 2, 2, 6, 6];['12', '12', '12', '12', '6', '6', '6', '6']
mp-22390;SrRuO3;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Ru', 'Ru'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-25030;TbMnO3;mp-5223;['Mn', 'Mn', 'Mn', 'Mn', 'Tb', 'Tb', 'Tb', 'Tb'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-566058;CrBiO3;mp-5223;['Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-7405;SmAlO3;mp-5223;['Al', 'Al', 'Al', 'Al', 'Sm', 'Sm', 'Sm', 'Sm'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-13019;NaLa2TaO6;mp-5223;['Na', 'Na', 'La', 'La', 'La', 'La', 'Ta', 'Ta'];[1, 1, 3, 3, 3, 3, 5, 5];['6', '6', '9', '9', '9', '9', '6', '6']
mp-14552;Ba2SrUO6;mp-5223;['Sr', 'Sr', 'Ba', 'Ba', 'Ba', 'Ba', 'U', 'U'];[2, 2, 2, 2, 2, 2, 6, 6];['6', '6', '12', '12', '12', '12', '6', '6']
mp-25590;PrNiO3;mp-5223;['Ni', 'Ni', 'Ni', 'Ni', 'Pr', 'Pr', 'Pr', 'Pr'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-4675;NaTaO3;mp-5223;['Na', 'Na', 'Ta', 'Ta'];[1, 1, 5, 5];['12', '12', '6', '6']
mp-2879;SrSnO3;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-980108;Sm2MgIrO6;mp-5223;['Sm', 'Sm', 'Sm', 'Sm', 'Mg', 'Mg', 'Ir', 'Ir'];[3, 3, 3, 3, 2, 2, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-6068;Sr2TbRuO6;mp-5223;['Sr', 'Sr', 'Sr', 'Sr', 'Ru', 'Ru', 'Tb', 'Tb'];[2, 2, 2, 2, 5, 5, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
