mp-id;formula;structure_type;cations;valences;CNs
mp-3408;CeAlO3;mp-6474;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-5020;BaTiO3;mp-6474;['Ti', 'Ba'];[4, 2];['6', '12']
mp-2920;LaAlO3;mp-6474;['Al', 'Al', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-545603;Ba2BiSbO6;mp-6474;['Ba', 'Bi', 'Ba', 'Sb'];[2, 3, 2, 5];['12', '6', '12', '6']
mp-556375;Ba2LaSbO6;mp-6474;['Ba', 'Ba', 'Ba', 'Ba', 'La', 'La', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19281;LaCrO3;mp-6474;['Cr', 'Cr', 'Cr', 'Cr', 'La', 'La', 'La', 'La'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-19403;Ba2CaMoO6;mp-6474;['Ca', 'Mo', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-4342;KNbO3;mp-6474;['K', 'Nb'];[1, 5];['12', '6']
mp-31116;LaScO3;mp-6474;['La', 'La', 'La', 'La', 'Sc', 'Sc', 'Sc', 'Sc'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-20620;Ba2NbInO6;mp-6474;['Nb', 'In', 'Ba', 'Ba'];[5, 3, 2, 2];['6', '6', '12', '12']
mp-19377;LiLa2MoO6;mp-6474;['Li', 'Li', 'Mo', 'Mo', 'La', 'La', 'La', 'La'];[1, 1, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-3442;CaTiO3;mp-6474;['Ca', 'Ca', 'Ti', 'Ti'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-3163;BaSnO3;mp-6474;['Sn', 'Ba'];[4, 2];['6', '12']
mp-559352;Ba4Na(BiO4)3;mp-6474;['Ba', 'Ba', 'Ba', 'Ba', 'Na', 'Bi', 'Bi', 'Bi'];[2, 2, 2, 2, 1, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-28295;CsIO3;mp-6474;['I', 'I', 'Cs', 'Cs'];[5, 5, 1, 1];['6', '6', '12', '12']
mp-22355;Sr2InSbO6;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'In', 'In', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-3187;BaCeO3;mp-6474;['Ba', 'Ba', 'Ba', 'Ba', 'Ce', 'Ce', 'Ce', 'Ce'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19843;CeAlO3;mp-6474;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-19657;LaMnO3;mp-6474;['La', 'La', 'La', 'La', 'Mn', 'Mn', 'Mn', 'Mn'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-5246;KNbO3;mp-6474;['K', 'Nb'];[1, 5];['12', '6']
mp-607467;CaMoO3;mp-6474;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-566330;Sr2MnMoO6;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Mn', 'Mn', 'Mo', 'Mo'];[2, 2, 2, 2, 2, 2, 6, 6];['12', '12', '12', '12', '6', '6', '6', '6']
mp-10339;SrNbO3;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Nb', 'Nb', 'Nb', 'Nb'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-23127;Ba2BiSbO6;mp-6474;['Sb', 'Ba', 'Ba', 'Bi'];[5, 2, 2, 3];['6', '12', '12', '6']
mp-19406;La2MgMnO6;mp-6474;['Mg', 'Mn', 'La', 'La'];[2, 4, 3, 3];['6', '6', '12', '12']
mp-18725;YCrO3;mp-6474;['Cr', 'Cr', 'Cr', 'Cr', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-12867;SrSnO3;mp-6474;['Sr', 'Sr', 'Sn', 'Sn'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-20489;SrPbO3;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Pb', 'Pb', 'Pb', 'Pb'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-5986;BaTiO3;mp-6474;['Ti', 'Ba'];[4, 2];['6', '12']
mp-3316;BaCeO3;mp-6474;['Ba', 'Ba', 'Ce', 'Ce'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-6457;La2MgTiO6;mp-6474;['Mg', 'Mg', 'Ti', 'Ti', 'La', 'La', 'La', 'La'];[2, 2, 4, 4, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-20991;BaPbO3;mp-6474;['Ba', 'Ba', 'Pb', 'Pb'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-5076;SrZrO3;mp-6474;['Sr', 'Sr', 'Zr', 'Zr'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-4438;CaSnO3;mp-6474;['Ca', 'Ca', 'Ca', 'Ca', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-6273;Ba4Na(SbO4)3;mp-6474;['Na', 'Sb', 'Sb', 'Sb', 'Ba', 'Ba', 'Ba', 'Ba'];[1, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '12', '12', '12', '12']
mp-550685;Ba2CaTeO6;mp-6474;['Ba', 'Ba', 'Te', 'Ca'];[2, 2, 6, 2];['12', '12', '6', '6']
mp-3020;BaNbO3;mp-6474;['Nb', 'Ba'];[4, 2];['6', '12']
mp-25150;CaVO3;mp-6474;['Ca', 'Ca', 'Ca', 'Ca', 'V', 'V', 'V', 'V'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19157;LaMnO3;mp-6474;['Mn', 'Mn', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-3626;SrZrO3;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Zr', 'Zr', 'Zr', 'Zr'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-4096;CeAlO3;mp-6474;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-566058;CrBiO3;mp-6474;['Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-18992;Ba2MnTeO6;mp-6474;['Mn', 'Te', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-19322;BaMoO3;mp-6474;['Mo', 'Ba'];[4, 2];['6', '12']
mp-3834;BaZrO3;mp-6474;['Zr', 'Ba'];[4, 2];['6', '12']
mp-705116;Sr2MnMoO6;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Mn', 'Mn', 'Mn', 'Mn', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6']
mp-2998;BaTiO3;mp-6474;['Ti', 'Ba'];[4, 2];['6', '12']
mp-27193;RbIO3;mp-6474;['Rb', 'I'];[1, 5];['12', '6']
mp-22981;TlIO3;mp-6474;['I', 'Tl'];[5, 1];['6', '12']
mp-6492;Ba2YSbO6;mp-6474;['Y', 'Sb', 'Ba', 'Ba'];[3, 5, 2, 2];['6', '6', '12', '12']
mp-2879;SrSnO3;mp-6474;['Sr', 'Sr', 'Sr', 'Sr', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-566636;Ca2MnSbO6;mp-6474;['Ca', 'Ca', 'Ca', 'Ca', 'Mn', 'Mn', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-10335;Ba2CuTeO6;mp-6474;['Cu', 'Te', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-9239;NaLaMgTeO6;mp-6474;['Na', 'Na', 'Mg', 'Mg', 'Te', 'Te', 'La', 'La'];[1, 1, 2, 2, 6, 6, 3, 3];['12', '12', '6', '6', '6', '6', '12', '12']
mp-565856;La2MnVO6;mp-6474;['La', 'La', 'La', 'La', 'Mn', 'Mn', 'V', 'V'];[3, 3, 3, 3, 2, 2, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-19262;Cr2CdO4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-3443;Cd(GaO2)2;mp-19262;['Ga', 'Ga', 'Ga', 'Ga', 'Cd', 'Cd'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-24899;Cr2HgO4;mp-19262;['Cr', 'Cr', 'Cr', 'Cr', 'Hg', 'Hg'];[3, 3, 3, 3, 2, 2];['6', '6', '6', '6', '4', '4']
mp-3904;Mg2GeO4;mp-19262;['Mg', 'Mg', 'Mg', 'Mg', 'Ge', 'Ge'];[2, 2, 2, 2, 4, 4];['6', '6', '6', '6', '4', '4']
mp-19803;CdIn2O4;mp-19262;['Cd', 'Cd', 'In', 'In', 'In', 'In'];[2, 2, 3, 3, 3, 3];['4', '4', '6', '6', '6', '6']
