mp-id;formula;structure_type;cations;valences;CNs
mp-556375;Ba2LaSbO6;mp-28295;['Ba', 'Ba', 'Ba', 'Ba', 'La', 'La', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-6273;Ba4Na(SbO4)3;mp-28295;['Na', 'Sb', 'Sb', 'Sb', 'Ba', 'Ba', 'Ba', 'Ba'];[1, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '12', '12', '12', '12']
mp-20991;BaPbO3;mp-28295;['Ba', 'Ba', 'Pb', 'Pb'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-3316;BaCeO3;mp-28295;['Ba', 'Ba', 'Ce', 'Ce'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-6474;Ba3MgNb2O9;mp-28295;['Mg', 'Nb', 'Nb', 'Ba', 'Ba', 'Ba'];[2, 5, 5, 2, 2, 2];['6', '6', '6', '12', '12', '12']
mp-4096;CeAlO3;mp-28295;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-10335;Ba2CuTeO6;mp-28295;['Cu', 'Te', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-23137;Ba2YBiO6;mp-28295;['Y', 'Ba', 'Ba', 'Bi'];[3, 2, 2, 5];['6', '12', '12', '6']
mp-705116;Sr2MnMoO6;mp-28295;['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Mn', 'Mn', 'Mn', 'Mn', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6']
mp-559352;Ba4Na(BiO4)3;mp-28295;['Ba', 'Ba', 'Ba', 'Ba', 'Na', 'Bi', 'Bi', 'Bi'];[2, 2, 2, 2, 1, 5, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-18992;Ba2MnTeO6;mp-28295;['Mn', 'Te', 'Ba', 'Ba'];[2, 6, 2, 2];['6', '6', '12', '12']
mp-19843;CeAlO3;mp-28295;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-6492;Ba2YSbO6;mp-28295;['Y', 'Sb', 'Ba', 'Ba'];[3, 5, 2, 2];['6', '6', '12', '12']
mp-3474;LaCuO3;mp-28295;['Cu', 'Cu', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-31116;LaScO3;mp-28295;['La', 'La', 'La', 'La', 'Sc', 'Sc', 'Sc', 'Sc'];[3, 3, 3, 3, 3, 3, 3, 3];['12', '12', '12', '12', '6', '6', '6', '6']
mp-12878;Sr2YSbO6;mp-28295;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Sb', 'Sb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-6019;Sr2YNbO6;mp-28295;['Sr', 'Sr', 'Sr', 'Sr', 'Y', 'Y', 'Nb', 'Nb'];[2, 2, 2, 2, 3, 3, 5, 5];['12', '12', '12', '12', '6', '6', '6', '6']
mp-638406;Ba3MnNb2O9;mp-28295;['Mn', 'Nb', 'Nb', 'Ba', 'Ba', 'Ba'];[2, 5, 5, 2, 2, 2];['6', '6', '6', '12', '12', '12']
mp-19406;La2MgMnO6;mp-28295;['Mg', 'Mn', 'La', 'La'];[2, 4, 3, 3];['6', '6', '12', '12']
mp-558920;NaNbO3;mp-28295;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb'];[1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5];['12', '12', '12', '12', '12', '12', '12', '12', '6', '6', '6', '6', '6', '6', '6', '6']
mp-19357;LaCrO3;mp-28295;['Cr', 'Cr', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-19012;CaMoO3;mp-28295;['Ca', 'Ca', 'Ca', 'Ca', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-4514;NaNbO3;mp-28295;['Na', 'Na', 'Nb', 'Nb'];[1, 1, 5, 5];['12', '12', '6', '6']
mp-22942;BaBiO3;mp-28295;['Ba', 'Ba', 'Bi', 'Bi'];[2, 2, 3, 5];['12', '12', '6', '6']
mp-20461;BaPbO3;mp-28295;['Ba', 'Ba', 'Pb', 'Pb'];[2, 2, 4, 4];['12', '12', '6', '6']
mp-3408;CeAlO3;mp-28295;['Al', 'Al', 'Ce', 'Ce'];[3, 3, 3, 3];['6', '6', '12', '12']
mp-4438;CaSnO3;mp-28295;['Ca', 'Ca', 'Ca', 'Ca', 'Sn', 'Sn', 'Sn', 'Sn'];[2, 2, 2, 2, 4, 4, 4, 4];['9', '9', '9', '9', '6', '6', '6', '6']
mp-25150;CaVO3;mp-28295;['Ca', 'Ca', 'Ca', 'Ca', 'V', 'V', 'V', 'V'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-9239;NaLaMgTeO6;mp-28295;['Na', 'Na', 'Mg', 'Mg', 'Te', 'Te', 'La', 'La'];[1, 1, 2, 2, 6, 6, 3, 3];['12', '12', '6', '6', '6', '6', '12', '12']
mp-3187;BaCeO3;mp-28295;['Ba', 'Ba', 'Ba', 'Ba', 'Ce', 'Ce', 'Ce', 'Ce'];[2, 2, 2, 2, 4, 4, 4, 4];['12', '12', '12', '12', '6', '6', '6', '6']
mp-7971;Ba4Li(SbO4)3;mp-28295;['Li', 'Sb', 'Sb', 'Sb', 'Ba', 'Ba', 'Ba', 'Ba'];[1, 5, 5, 5, 2, 2, 2, 2];['6', '6', '6', '6', '12', '12', '12', '12']
mp-24902;CrBiO3;mp-28295;['Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '12', '12', '12', '12']
mp-18725;YCrO3;mp-28295;['Cr', 'Cr', 'Cr', 'Cr', 'Y', 'Y', 'Y', 'Y'];[3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '9', '9', '9', '9']
mp-23127;Ba2BiSbO6;mp-28295;['Sb', 'Ba', 'Ba', 'Bi'];[5, 2, 2, 3];['6', '12', '12', '6']
mp-19157;LaMnO3;mp-28295;['Mn', 'Mn', 'La', 'La'];[3, 3, 3, 3];['6', '6', '12', '12']
