mp-id;formula;structure_type;cations;valences;CNs;Connections of Cations with Valences 
mp-29273;Ca2Ge7O16;mp-29273;['Ca', 'Ca', 'Ca', 'Ca', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '4', '4'];{'Ca': {2: {'no': 192, 'corner': 40, 'edge': 12, 'face': 0}}, 'Ge': {4: {'no': 740, 'corner': 104, 'edge': 12, 'face': 0}}}
mp-29213;Cd2Ge7O16;mp-29273;['Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Cd', 'Cd', 'Cd', 'Cd'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '6', '6', '6', '6', '4', '4', '8', '8', '8', '8'];{'Ge': {4: {'no': 740, 'corner': 104, 'edge': 12, 'face': 0}}, 'Cd': {2: {'no': 192, 'corner': 40, 'edge': 12, 'face': 0}}}
mp-9771;UTi2O6;mp-9771;['Ti', 'Ti', 'U'];[4, 4, 4];['6', '6', '8'];{'Ti': {4: {'no': 90, 'corner': 6, 'edge': 12, 'face': 0}}, 'U': {4: {'no': 42, 'corner': 2, 'edge': 8, 'face': 0}}}
mp-5274;ThTi2O6;mp-9771;['Ti', 'Ti', 'Th'];[4, 4, 4];['6', '6', '8'];{'Ti': {4: {'no': 82, 'corner': 6, 'edge': 12, 'face': 0}}, 'Th': {4: {'no': 38, 'corner': 2, 'edge': 8, 'face': 0}}}
mp-10390;Ta2O5;mp-10390;['Ta', 'Ta', 'Ta', 'Ta'];[5, 5, 5, 5];['6', '6', '6', '6'];{'Ta': {5: {'no': 180, 'corner': 28, 'edge': 4, 'face': 0}}}
mp-1705;Sb2O5;mp-10390;['Sb', 'Sb', 'Sb', 'Sb'];[5, 5, 5, 5];['6', '6', '6', '6'];{'Sb': {5: {'no': 192, 'corner': 28, 'edge': 4, 'face': 0}}}
mp-19239;Mg6MnO8;mp-19239;['Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mn'];[2, 2, 2, 2, 2, 2, 4];['6', '6', '6', '6', '6', '6', '6'];{'Mg': {2: {'no': 600, 'corner': 36, 'edge': 60, 'face': 0}}, 'Mn': {4: {'no': 108, 'corner': 0, 'edge': 12, 'face': 0}}}
mp-19442;Mn(Ni3O4)2;mp-19239;['Mn', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni'];[4, 2, 2, 2, 2, 2, 2];['6', '6', '6', '6', '6', '6', '6'];{'Mn': {4: {'no': 108, 'corner': 0, 'edge': 12, 'face': 0}}, 'Ni': {2: {'no': 600, 'corner': 36, 'edge': 60, 'face': 0}}}
mp-559872;SiO2;mp-559872;['Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Si': {4: {'no': 648, 'corner': 48, 'edge': 0, 'face': 0}}}
mp-560521;Be(PO3)2;mp-559872;['Be', 'Be', 'Be', 'Be', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'];[2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Be': {2: {'no': 216, 'corner': 16, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 432, 'corner': 32, 'edge': 0, 'face': 0}}}
mp-642938;RbCr4BiO14;mp-642938;['Rb', 'Rb', 'Rb', 'Rb', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3];['10', '10', '10', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'Rb': {1: {'no': 100, 'corner': 32, 'edge': 20, 'face': 0}}, 'Cr': {6: {'no': 552, 'corner': 72, 'edge': 8, 'face': 0}}, 'Bi': {3: {'no': 112, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-616581;TlCr4BiO14;mp-642938;['Tl', 'Tl', 'Tl', 'Tl', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Bi', 'Bi', 'Bi', 'Bi'];[1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3];['10', '10', '10', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '8', '8', '8', '8'];{'Tl': {1: {'no': 104, 'corner': 32, 'edge': 20, 'face': 0}}, 'Cr': {6: {'no': 560, 'corner': 72, 'edge': 8, 'face': 0}}, 'Bi': {3: {'no': 116, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-556356;Na2SrAl4(SiO4)4;mp-556356;['Na', 'Na', 'Na', 'Na', 'Sr', 'Sr', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '10', '10', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 232, 'corner': 24, 'edge': 20, 'face': 0}}, 'Sr': {2: {'no': 88, 'corner': 16, 'edge': 16, 'face': 0}}, 'Al': {3: {'no': 472, 'corner': 44, 'edge': 16, 'face': 0}}, 'Si': {4: {'no': 468, 'corner': 44, 'edge': 16, 'face': 0}}}
mp-6875;BaNa2Al4(SiO4)4;mp-556356;['Na', 'Na', 'Na', 'Na', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Ba', 'Ba'];[1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2];['6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '10', '10'];{'Na': {1: {'no': 220, 'corner': 24, 'edge': 20, 'face': 0}}, 'Al': {3: {'no': 444, 'corner': 44, 'edge': 16, 'face': 0}}, 'Si': {4: {'no': 444, 'corner': 44, 'edge': 16, 'face': 0}}, 'Ba': {2: {'no': 88, 'corner': 16, 'edge': 16, 'face': 0}}}
mp-554155;KSb(PO4)2;mp-554155;['K', 'Sb', 'P', 'P'];[1, 5, 5, 5];['12', '6', '4', '4'];{'K': {1: {'no': 38, 'corner': 6, 'edge': 12, 'face': 0}}, 'Sb': {5: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}, 'P': {5: {'no': 88, 'corner': 6, 'edge': 6, 'face': 0}}}
mp-561691;KV(SO4)2;mp-554155;['S', 'K', 'S', 'V'];[6, 1, 6, 3];['4', '12', '4', '6'];{'S': {6: {'no': 88, 'corner': 6, 'edge': 6, 'face': 0}}, 'K': {1: {'no': 38, 'corner': 6, 'edge': 12, 'face': 0}}, 'V': {3: {'no': 32, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-30986;Zn3S2O9;mp-30986;['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'S', 'S', 'S', 'S'];[2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['6', '6', '5', '5', '5', '5', '4', '4', '4', '4'];{'Zn': {2: {'no': 288, 'corner': 32, 'edge': 16, 'face': 0}}, 'S': {6: {'no': 196, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-32095;Zn3Mo2O9;mp-30986;['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Mo', 'Mo', 'Mo', 'Mo'];[2, 2, 2, 2, 2, 2, 6, 6, 6, 6];['5', '5', '5', '5', '6', '6', '4', '4', '4', '4'];{'Zn': {2: {'no': 200, 'corner': 32, 'edge': 16, 'face': 0}}, 'Mo': {6: {'no': 140, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-559759;CaAlBO4;mp-559759;['Ca', 'Ca', 'Ca', 'Ca', 'Al', 'Al', 'Al', 'Al', 'B', 'B', 'B', 'B'];[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '4', '4', '4', '4', '3', '3', '3', '3'];{'Ca': {2: {'no': 232, 'corner': 28, 'edge': 16, 'face': 0}}, 'Al': {3: {'no': 232, 'corner': 32, 'edge': 0, 'face': 0}}, 'B': {3: {'no': 252, 'corner': 12, 'edge': 8, 'face': 0}}}
mp-557855;CaGaBO4;mp-559759;['Ca', 'Ca', 'Ca', 'Ca', 'Ga', 'Ga', 'Ga', 'Ga', 'B', 'B', 'B', 'B'];[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3];['6', '6', '6', '6', '4', '4', '4', '4', '3', '3', '3', '3'];{'Ca': {2: {'no': 208, 'corner': 28, 'edge': 16, 'face': 0}}, 'Ga': {3: {'no': 216, 'corner': 32, 'edge': 0, 'face': 0}}, 'B': {3: {'no': 228, 'corner': 12, 'edge': 8, 'face': 0}}}
mp-560407;KNbSi2O7;mp-560407;['K', 'K', 'K', 'K', 'Nb', 'Nb', 'Nb', 'Nb', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4];['10', '10', '10', '10', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 132, 'corner': 0, 'edge': 60, 'face': 0}}, 'Nb': {5: {'no': 160, 'corner': 24, 'edge': 16, 'face': 0}}, 'Si': {4: {'no': 356, 'corner': 32, 'edge': 24, 'face': 0}}}
mp-560631;KUSi2O7;mp-560407;['K', 'K', 'K', 'K', 'U', 'U', 'U', 'U', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4];['10', '10', '10', '10', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'K': {1: {'no': 112, 'corner': 0, 'edge': 60, 'face': 0}}, 'U': {5: {'no': 160, 'corner': 24, 'edge': 16, 'face': 0}}, 'Si': {4: {'no': 288, 'corner': 32, 'edge': 24, 'face': 0}}}
mp-504923;V2Zn4O9;mp-504923;['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn'];[5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];['4', '4', '4', '4', '4', '4', '4', '4', '4', '3', '5', '5', '3', '4', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5'];{'V': {5: {'no': 498, 'corner': 60, 'edge': 0, 'face': 0}}, 'Zn': {2: {'no': 934, 'corner': 124, 'edge': 16, 'face': 0}}}
mp-29437;Zn4As2O9;mp-504923;['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'As', 'As', 'As', 'As', 'As', 'As', 'As', 'As'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5];['5', '5', '5', '5', '5', '5', '5', '5', '7', '7', '7', '7', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4'];{'Zn': {2: {'no': 892, 'corner': 128, 'edge': 44, 'face': 0}}, 'As': {5: {'no': 476, 'corner': 64, 'edge': 4, 'face': 0}}}
mp-24892;Co7(AsO6)2;mp-24892;['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'As', 'As', 'As', 'As'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '6', '6', '6', '4', '4'];{'Co': {2: {'no': 940, 'corner': 104, 'edge': 68, 'face': 0}}, 'As': {5: {'no': 276, 'corner': 32, 'edge': 12, 'face': 0}}}
mp-699691;Mn7SbAsO12;mp-24892;['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Sb', 'Sb', 'As', 'As'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5];['4', '6', '6', '6', '6', '6', '4', '6', '6', '6', '6', '4', '4', '6', '6', '6', '4', '4'];{'Mn': {2: {'no': 732, 'corner': 104, 'edge': 68, 'face': 0}}, 'Sb': {5: {'no': 100, 'corner': 12, 'edge': 12, 'face': 0}}, 'As': {5: {'no': 112, 'corner': 20, 'edge': 0, 'face': 0}}}
mp-27295;Mg14Ge5O24;mp-27295;['Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4'];{'Mg': {2: {'no': 2192, 'corner': 192, 'edge': 204, 'face': 0}}, 'Ge': {4: {'no': 756, 'corner': 72, 'edge': 36, 'face': 0}}}
mp-28663;Mg14Si5O24;mp-27295;['Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Mg', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '4', '4', '4', '4', '4', '4', '4', '4', '6', '6'];{'Mg': {2: {'no': 2384, 'corner': 192, 'edge': 204, 'face': 0}}, 'Si': {4: {'no': 868, 'corner': 72, 'edge': 36, 'face': 0}}}
mp-561909;V2CdO6;mp-561909;['V', 'V', 'Cd'];[5, 5, 2];['5', '5', '6'];{'V': {5: {'no': 76, 'corner': 10, 'edge': 4, 'face': 0}}, 'Cd': {2: {'no': 32, 'corner': 6, 'edge': 2, 'face': 0}}}
mp-32526;CaV2O6;mp-561909;['Ca', 'V', 'V'];[2, 5, 5];['6', '2', '2'];{'Ca': {2: {'no': 32, 'corner': 6, 'edge': 2, 'face': 0}}, 'V': {5: {'no': 84, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-886;Ga2O3;mp-886;['Ga', 'Ga', 'Ga', 'Ga'];[3, 3, 3, 3];['6', '6', '4', '4'];{'Ga': {3: {'no': 268, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-7048;Al2O3;mp-886;['Al', 'Al', 'Al', 'Al'];[3, 3, 3, 3];['4', '4', '6', '6'];{'Al': {3: {'no': 326, 'corner': 32, 'edge': 8, 'face': 0}}}
mp-1986;ZnO;mp-1986;['Zn'];[2];['4'];{'Zn': {2: {'no': 66, 'corner': 12, 'edge': 0, 'face': 0}}}
mp-14232;LiBO2;mp-1986;['Li', 'Li', 'B', 'B'];[1, 1, 3, 3];['4', '4', '4', '4'];{'Li': {1: {'no': 280, 'corner': 24, 'edge': 0, 'face': 0}}, 'B': {3: {'no': 280, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-19015;VCrMoO7;mp-19015;['V', 'V', 'Cr', 'Cr', 'Mo', 'Mo'];[5, 5, 3, 3, 6, 6];['4', '4', '6', '6', '4', '4'];{'V': {5: {'no': 76, 'corner': 10, 'edge': 0, 'face': 0}}, 'Cr': {3: {'no': 78, 'corner': 12, 'edge': 2, 'face': 0}}, 'Mo': {6: {'no': 86, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-19180;VFeMoO7;mp-19015;['V', 'V', 'Fe', 'Fe', 'Mo', 'Mo'];[5, 5, 3, 3, 6, 6];['4', '4', '6', '6', '4', '4'];{'V': {5: {'no': 76, 'corner': 10, 'edge': 0, 'face': 0}}, 'Fe': {3: {'no': 78, 'corner': 12, 'edge': 2, 'face': 0}}, 'Mo': {6: {'no': 86, 'corner': 6, 'edge': 0, 'face': 0}}}
mp-1478;Cu4O3;mp-1478;['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu'];[2, 2, 2, 2, 1, 1, 1, 1];['4', '4', '4', '4', '2', '2', '2', '2'];{'Cu': {2: {'no': 368, 'corner': 32, 'edge': 8, 'face': 0}, 1: {'no': 384, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-4362;Cu2Ag2O3;mp-1478;['Cu', 'Cu', 'Cu', 'Cu', 'Ag', 'Ag', 'Ag', 'Ag'];[2, 2, 2, 2, 1, 1, 1, 1];['4', '4', '4', '4', '2', '2', '2', '2'];{'Cu': {2: {'no': 240, 'corner': 32, 'edge': 8, 'face': 0}}, 'Ag': {1: {'no': 256, 'corner': 24, 'edge': 0, 'face': 0}}}
mp-3491;NbSbO4;mp-3491;['Nb', 'Nb', 'Nb', 'Nb', 'Sb', 'Sb', 'Sb', 'Sb'];[5, 5, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '4', '4', '4', '4'];{'Nb': {5: {'no': 176, 'corner': 32, 'edge': 0, 'face': 0}}, 'Sb': {3: {'no': 184, 'corner': 16, 'edge': 8, 'face': 0}}}
mp-3612;NbSbO4;mp-3491;['Nb', 'Nb', 'Nb', 'Nb', 'Sb', 'Sb', 'Sb', 'Sb'];[5, 5, 5, 5, 3, 3, 3, 3];['6', '6', '6', '6', '4', '4', '4', '4'];{'Nb': {5: {'no': 184, 'corner': 32, 'edge': 0, 'face': 0}}, 'Sb': {3: {'no': 184, 'corner': 16, 'edge': 8, 'face': 0}}}
mp-17059;K3Nb3Si2O13;mp-17059;['Si', 'Si', 'Si', 'Si', 'K', 'K', 'K', 'K', 'K', 'K', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb', 'Nb'];[4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '10', '10', '4', '4', '10', '4', '6', '6', '6', '6', '6', '6'];{'Si': {4: {'no': 180, 'corner': 28, 'edge': 12, 'face': 0}}, 'K': {1: {'no': 258, 'corner': 48, 'edge': 42, 'face': 0}}, 'Nb': {5: {'no': 282, 'corner': 48, 'edge': 18, 'face': 0}}}
mp-16855;K3Ta3Si2O13;mp-17059;['Si', 'Si', 'Si', 'Si', 'K', 'K', 'K', 'K', 'K', 'K', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta'];[4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5];['4', '4', '4', '4', '10', '10', '4', '4', '10', '4', '6', '6', '6', '6', '6', '6'];{'Si': {4: {'no': 192, 'corner': 28, 'edge': 12, 'face': 0}}, 'K': {1: {'no': 270, 'corner': 48, 'edge': 42, 'face': 0}}, 'Ta': {5: {'no': 282, 'corner': 48, 'edge': 18, 'face': 0}}}
mp-19172;KV3O8;mp-19172;['K', 'K', 'V', 'V', 'V', 'V', 'V', 'V'];[1, 1, 5, 5, 5, 5, 5, 5];['9', '9', '6', '3', '3', '6', '3', '3'];{'K': {1: {'no': 64, 'corner': 18, 'edge': 14, 'face': 0}}, 'V': {5: {'no': 256, 'corner': 38, 'edge': 2, 'face': 0}}}
mp-19698;RbV3O8;mp-19172;['V', 'V', 'V', 'V', 'V', 'V', 'Rb', 'Rb'];[5, 5, 5, 5, 5, 5, 1, 1];['3', '3', '3', '3', '6', '6', '9', '9'];{'V': {5: {'no': 244, 'corner': 38, 'edge': 2, 'face': 0}}, 'Rb': {1: {'no': 60, 'corner': 18, 'edge': 14, 'face': 0}}}
mp-17785;KNa2GaO3;mp-17785;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'K', 'K', 'K', 'K', 'Ga', 'Ga', 'Ga', 'Ga'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3];['3', '3', '3', '3', '3', '3', '3', '3', '6', '6', '6', '6', '4', '4', '4', '4'];{'Na': {1: {'no': 504, 'corner': 72, 'edge': 16, 'face': 0}}, 'K': {1: {'no': 212, 'corner': 48, 'edge': 28, 'face': 0}}, 'Ga': {3: {'no': 228, 'corner': 48, 'edge': 12, 'face': 0}}}
mp-541002;KNa2FeO3;mp-17785;['Fe', 'Fe', 'Fe', 'Fe', 'K', 'K', 'K', 'K', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na'];[3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];['4', '4', '4', '4', '6', '6', '6', '6', '3', '3', '3', '3', '3', '3', '3', '3'];{'Fe': {3: {'no': 228, 'corner': 48, 'edge': 12, 'face': 0}}, 'K': {1: {'no': 212, 'corner': 48, 'edge': 28, 'face': 0}}, 'Na': {1: {'no': 496, 'corner': 72, 'edge': 16, 'face': 0}}}
mp-19921;PbO;mp-19921;['Pb', 'Pb'];[2, 2];['4', '4'];{'Pb': {2: {'no': 84, 'corner': 8, 'edge': 8, 'face': 0}}}
mp-2097;SnO;mp-19921;['Sn', 'Sn'];[2, 2];['4', '4'];{'Sn': {2: {'no': 100, 'corner': 8, 'edge': 8, 'face': 0}}}
mp-16970;Na2Si2O5;mp-16970;['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['5', '5', '5', '5', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '4'];{'Na': {1: {'no': 408, 'corner': 64, 'edge': 40, 'face': 0}}, 'Si': {4: {'no': 448, 'corner': 56, 'edge': 8, 'face': 0}}}
mp-3552;Li2Si2O5;mp-16970;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si'];[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4];['4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4'];{'Li': {1: {'no': 624, 'corner': 72, 'edge': 8, 'face': 0}}, 'Si': {4: {'no': 640, 'corner': 64, 'edge': 0, 'face': 0}}}
mp-556605;ZrO2;mp-556605;['Zr', 'Zr', 'Zr', 'Zr'];[4, 4, 4, 4];['7', '7', '7', '7'];{'Zr': {4: {'no': 184, 'corner': 24, 'edge': 24, 'face': 0}}}
mp-27726;SO2;mp-556605;['S', 'S'];[4, 4];['2', '2'];{'S': {4: {'no': 84, 'corner': 0, 'edge': 0, 'face': 0}}}
mp-606023;Fe2(TeO3)3;mp-606023;['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '7', '7', '3', '7', '7', '3', '3', '3', '7', '7', '7', '7'];{'Fe': {3: {'no': 368, 'corner': 56, 'edge': 24, 'face': 0}}, 'Te': {4: {'no': 552, 'corner': 80, 'edge': 40, 'face': 0}}}
mp-28091;In2(TeO3)3;mp-606023;['In', 'In', 'In', 'In', 'In', 'In', 'In', 'In', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te'];[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4];['6', '6', '6', '6', '6', '6', '6', '6', '3', '7', '7', '3', '7', '7', '7', '7', '7', '7', '3', '3'];{'In': {3: {'no': 296, 'corner': 56, 'edge': 24, 'face': 0}}, 'Te': {4: {'no': 472, 'corner': 80, 'edge': 40, 'face': 0}}}
mp-6844;KLi3Si12(SnO15)2;mp-6844;['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'K', 'K', 'Sn', 'Sn', 'Sn', 'Sn'];[1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4];['8', '8', '8', '8', '8', '8', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '12', '12', '6', '6', '6', '6'];{'Li': {1: {'no': 276, 'corner': 24, 'edge': 48, 'face': 0}}, 'Si': {4: {'no': 1296, 'corner': 120, 'edge': 48, 'face': 0}}, 'K': {1: {'no': 64, 'corner': 0, 'edge': 36, 'face': 0}}, 'Sn': {4: {'no': 224, 'corner': 24, 'edge': 12, 'face': 0}}}
